src,dst
434586,8955
435137,7467
435688,7419
435914,4364
437015,8502
442842,2086
443668,8370
447319,8370
447320,7419
447396,6890
448922,8774
450198,6601
457826,5918
458678,8742
458679,1521
461880,6127
462431,5092
462632,9131
465408,8570
465910,486
466386,8586
470738,9208
470789,8025
471390,9396
472091,8844
472617,4
472618,9311
474519,9040
474520,4220
476146,203
476672,4756
476698,9341
476724,9467
476875,6309
477351,3331
477352,2777
477353,3238
477629,8285
477630,1112
477681,9464
480132,5347
481283,9341
481659,7
482486,7531
482862,7200
483263,2492
483264,1386
483790,9508
487966,6275
488717,9629
489093,1133
489144,9685
491671,5344
491722,8689
493123,6005
494824,9398
495825,9809
496076,9797
496802,8918
498103,8000
498679,9590
500980,4009
502881,1149
505207,9573
505208,7155
505334,9358
506310,4030
506311,6487
508012,9398
508413,10005
508739,10055
510390,9068
511866,2597
513417,9016
513418,3685
513419,3713
514720,30
514746,40
514772,242
518398,10079
522676,9330
526352,8000
526353,9842
527254,9685
533130,5617
535831,8485
539957,2597
542008,10030
542934,9735
546285,2356
547886,2746
548137,9885
548163,9137
548164,9358
549065,3628
549066,8106
549067,6740
550493,5782
550794,3931
551145,6890
551421,7902
553347,2910
554848,8807
556099,10121
556850,8130
565551,7959
568302,10604
568303,8738
568529,3458
569905,10594
570006,277
571982,10363
573833,1676
576234,7815
577160,534
581836,5782
582488,10363
589789,8243
590190,6304
594018,5206
594369,10613
596723,2230
596974,6127
597275,10789
597776,9220
598127,5081
598853,10964
599604,10387
599830,2335
600456,213
600832,6731
602058,10510
603834,11113
605210,11123
605411,534
605412,3400
606663,8662
607589,8661
608391,2432
608842,9664
610218,6350
610219,1637
610220,6127
610221,10953
610322,173
611398,11256
612274,8300
614200,539
616126,11079
616127,11113
621328,11315
626704,4445
629780,11009
631306,4713
636657,3115
636758,11381
637384,8738
638585,9739
640787,11420
641013,6314
641039,11436
643290,10947
646416,11448
648842,3466
650193,9358
652144,2547
655545,11548
656121,3559
656747,11182
658798,6652
662224,2379
663025,11102
664051,10347
665177,7467
665328,6481
665929,577
666405,9671
666506,11182
667132,11595
667208,11628
668259,10407
668535,22
670586,8071
670587,3730
670988,11414
675664,22
684491,2691
684492,3650
687118,2356
694594,5502
694595,11372
694771,3006
694972,11713
695098,11436
700150,1576
701351,11717
701377,9605
703428,11887
703954,1562
704805,73
704806,11892
704857,12029
705158,8000
706634,11887
707560,11887
708412,4454
708563,9131
710264,8696
712115,11887
716366,10356
719792,12151
719868,2492
721969,11351
721995,5542
721996,1
722172,10981
725023,12164
725399,11609
725575,2272
728451,10251
729577,11812
732555,9131
733306,4689
734057,6599
734058,10387
734134,3539
737610,12134
738436,31
738437,9557
739413,7211
740189,7527
743665,1207
744591,9342
748943,12521
749044,1622
751270,1475
753046,10975
758823,12498
761924,9535
762500,3589
765701,5347
766227,2948
769130,575
769881,577
773132,6309
776033,2476
776084,9947
777610,8358
777636,11917
777637,8187
780588,9503
782214,213
784515,12587
784516,12453
784542,12453
789768,11149
790469,12814
791495,12748
791996,10079
793322,12864
797424,12495
798625,12712
799851,9807
800177,6181
800478,12222
801379,11650
802055,4211
809807,12410
811258,11209
811784,12993
811785,11209
813236,13011
813962,7853
814563,13022
814764,12955
817115,4356
818916,3967
819067,12993
820368,12797
824369,13056
829471,2002
830647,3947
831348,11368
831399,5747
831850,6358
832576,12960
832578,13220
833679,13166
834080,4884
834156,11209
834932,12797
834933,13112
835184,1475
835510,13206
836661,4220
836687,170
838113,13296
838164,1475
838840,12262
838891,11315
838892,11351
839118,2245
839119,534
839496,13266
840747,1047
841648,10608
842149,13054
842150,10387
844701,13314
846402,322
851503,2777
853105,726
853531,13352
853782,13259
854208,13433
854535,13446
858386,13306
858887,3640
860738,2691
860839,13152
861015,13259
861691,9898
865867,11018
868393,8485
868394,414
869320,13550
871421,3
875122,13636
876123,3294
876249,2272
881401,6652
881402,3911
881403,11609
881404,2356
882255,4551
882306,631
887683,13721
887684,13211
888660,10517
891561,12888
896288,10
896964,12461
898090,7200
898091,9501
898417,5750
900068,13166
900319,10382
900445,13757
901346,13757
901347,13805
904848,9801
905274,7357
905325,13518
906101,13757
906102,13805
906103,13833
906579,12495
912335,11516
912736,13902
913562,12137
920192,1444
921168,9429
921169,13636
921370,2492
925372,12873
925398,10001
927999,4551
931550,726
932201,7048
935202,14088
935403,7402
935529,575
935805,9477
936181,14078
938432,14158
941983,423
942159,12484
942560,14088
946861,1805
950037,10001
954388,2275
955289,3194
957290,7869
959366,14237
963142,2894
966719,4834
967395,14351
968496,2356
969297,14269
971098,14351
972349,3549
974601,11602
982881,13314
982882,2245
982933,124
984209,8662
985510,14480
986361,3559
986612,14634
986763,1385
988489,14449
989865,14643
992292,14546
992293,14721
994944,9859
995295,7308
995996,14355
997097,14691
999748,6
1000474,8505
1000750,2410
1001626,6225
1008428,14842
1011279,14219
1015005,8237
1015006,3549
1015132,14898
1015358,14916
1016459,14088
1018935,14500
1025486,13382
1026462,13902
1028013,14088
1030789,9735
1030815,22
1030816,6652
1030817,2272
1033743,124
1036469,14088
1036995,14072
1037471,13548
1037547,8019
1037623,15021
1043524,15076
1044750,13977
1049477,15160
1051903,15141
1051929,15202
1053330,13197
1053656,12546
1055432,961
1056008,14226
1060284,10001
1060735,12251
1060736,9071
1060837,13853
1062038,15266
1063764,15281
1065790,7208
1065791,3539
1065792,12415
1066793,5750
1069044,15197
1069270,13909
1069296,1844
1069422,15285
1072198,97
1073099,11887
1074475,1324
1080551,2121
1083852,15211
1093231,2748
1093782,10234
1096633,14088
1097084,6498
1098935,14500
1100286,11381
1100287,8844
1100288,11609
1101464,4756
1104065,13314
1104266,11659
1104492,7975
1104718,15597
1105119,9718
1107345,8148
1107396,15287
1108297,726
1108423,577
1109425,7975
1109576,15598
1109852,15322
1109853,15501
1110079,15021
1110855,138
1110856,75
1113057,13314
1116633,7308
1116984,15716
1117260,7004
1121761,11659
1121937,15104
1122688,298
1125314,8225
1125640,14399
1129641,8956
1130692,15168
1132243,4445
1132594,173
1134145,15770
1134596,5542
1137847,15809
1140098,3038
1142599,15427
1142950,4551
1143276,13810
1143277,5750
1143278,13810
1143279,8300
1144430,15913
1145456,15958
1152282,3412
1153233,884
1153384,11887
1153810,15361
1155386,2131
1157413,15805
1160564,10
1161115,16054
1167716,14500
1169542,1576
1170418,15526
1172294,16117
1173295,16194
1180547,16287
1180548,3395
1182024,6791
1190275,16247
1195277,6916
1196678,1576
1199505,16312
1201156,7785
1201532,14500
1203008,13314
1207559,16524
1208285,11289
1208386,4252
1208862,4551
1209188,9220
1209864,5504
1210040,5700
1210041,2432
1210367,3294
1210943,4713
1212546,16331
1213372,25
1215299,13673
1216375,16567
1216901,15991
1217227,396
1217228,13148
1217254,16631
1217605,396
1218856,16641
1219307,16611
1219483,16646
1221234,15052
1221235,9735
1221836,4544
1222063,11856
1222289,9751
1223015,5845
1224591,16602
1224942,16689
1234018,13858
1237119,16497
1237170,16742
1238346,16780
1241272,3879
1242948,1444
1246624,125
1250850,6920
1251301,16545
1252227,884
1253453,5591
1256579,6033
1257455,16822
1257631,7948
1259432,15157
1259433,15463
1260409,15979
1260810,4220
1261811,16305
1262087,17006
1265113,15257
1268139,17022
1268565,4081
1270241,258
1270242,5987
1271068,8117
1271369,16968
1274321,17098
1276798,16915
1279124,6513
1280600,16780
1281301,15984
1281302,15584
1281303,16235
1284829,12546
1285530,17216
1288831,15776
1292782,16611
1295108,10309
1295109,575
1297260,373
1298311,17320
1298937,17349
1299388,17354
1305014,17407
1305040,17413
1308142,1826
1312068,16235
1312094,17300
1318445,17407
1318921,17468
1319797,6538
1321498,16998
1321749,17510
1322725,1337
1323626,15739
1324652,17510
1325053,26
1326029,16381
1327480,14333
1327663,1601
1327664,11980
1328023,17405
1328314,17480
1328564,6916
1329607,267
1329757,17628
1330600,12907
1330755,9071
1331006,9334
1332190,7825
1332216,11653
1333301,8974
1333399,16708
1333520,17710
1333686,9913
1334079,485
1334324,124
1334325,15181
1334326,2476
1334327,14856
1334532,1337
1334562,10045
1335093,665
1335231,10727
1335232,9913
1335664,16008
1335750,2492
1336636,2086
1336637,7899
1337500,3038
1338066,17899
1338507,4551
1338508,7611
1338509,17480
1338510,577
1338878,614
1340035,17537
1340088,12140
1340508,12151
1340777,18058
1341182,8213
1341376,3943
1341561,4429
1341756,4451
1342623,2401
1342897,17243
1343004,15578
1343186,16437
1343352,13858
1343415,13797
1344590,4543
1344656,2504
1345192,9501
1345383,6314
1345435,18294
1346021,18300
1346126,12651
1346534,3559
1346923,7376
1347311,18215
1347685,13314
1348367,18375
1348798,7860
1348935,1495
1348955,13166
1349011,18378
1349398,5700
1350205,16921
1350206,18088
1350207,10905
1350208,14004
1350209,3539
1350210,4009
1350317,18330
1350544,18403
1351334,2181
1351371,5543
1351397,18550
1352899,18590
1353306,18615
1353564,18214
1353636,12651
1353637,18538
1353751,17068
1353994,7134
1354300,18668
1354398,18638
1355613,12398
1355614,8237
1355704,18657
1355730,18745
1356400,2007
1356502,577
1356574,18621
1356575,18336
1356654,18750
1356970,10001
1357140,6513
1357208,13086
1357623,298
1357624,10975
1358142,18848
1359000,18774
1359090,18693
1359271,15287
1359374,18864
1359854,8371
1360265,17545
1360611,18917
1360879,18975
1361106,18973
1361107,18911
1361441,577
1361582,18576
1361686,6
1362281,10079
1362707,9357
1363428,11385
1363429,8107
1363521,17825
1364126,4284
1364153,1826
1364253,9475
1364418,15979
1364444,9358
1364746,5444
1364768,19127
1365441,6865
1365725,17633
1365765,19014
1365801,2397
1366662,7959
1366663,7251
1367039,7112
1368198,18754
1368245,17785
1368527,19227
1369130,6538
1369131,18973
1369427,19300
1369517,18658
1369518,1856
1369611,11885
1369917,13056
1370081,19311
1370508,12386
1370621,13382
1370622,15011
1371276,7112
1371277,19216
1371495,17066
1371580,15585
1371581,577
1372313,14500
1372314,5747
1372315,13314
1373258,18434
1374190,539
1374304,10544
1374361,12029
1374566,19537
1375170,19265
1375513,16331
1375779,2358
1376188,9842
1376189,8000
1376691,19537
1376758,17229
1376759,17216
1377948,19675
1377974,19681
1378003,5344
1378004,15102
1378005,11209
1378006,4544
1378007,13166
1378008,14088
1378374,16219
1378852,1807
1379397,6619
1379877,10897
1379880,2352
1379997,12053
1380050,19470
1380201,16230
1380358,10728
1380359,3676
1380736,19779
1381173,8019
1381179,13447
1381180,17129
1381948,31
1382006,1519
1382053,577
1382482,14153
1382777,1595
1382778,4759
1382779,8817
1382780,130
1382897,11009
1383057,6181
1383974,19891
1384269,14914
1384305,423
1384403,19857
1384758,19120
1385519,17110
1386836,8071
1387185,18973
1387247,19311
1387358,18882
1387359,20039
1387502,16802
1388212,19954
1388213,15536
1388214,15497
1388745,5960
1388766,18058
1389549,18112
1389551,19932
1389641,16800
1389642,18896
1389935,3121
1390291,7542
1390755,5090
1390824,10276
1392105,18988
1392126,9918
1392597,12281
1392650,1970
1392651,2008
1392652,2379
1392653,9693
1392797,20014
1393680,6720
1393742,12562
1393935,10478
1394395,170
1394402,485
1395465,6513
1397229,18480
1397638,5746
1398628,20452
1398731,1580
1398995,14721
1399398,20537
1399514,6920
1399544,20537
1399658,6455
1399793,13126
1399794,18434
1399836,2275
1399837,1875
1399907,18058
1400276,346
1400415,3372
1400416,134
1400544,20534
1400606,20414
1401616,16921
1402191,20554
1402743,20583
1402883,3559
1404437,13275
1404691,2597
1404696,9016
1404977,10643
1405093,18222
1406292,10787
1406697,8511
1406860,577
1407575,19788
1407608,11009
1408552,19572
1408635,10975
1409611,213
1409617,1133
1409618,9685
1409619,3526
1410091,8689
1410245,20945
1410246,806
1410341,6067
1410596,20946
1410961,7727
1410962,19459
1411243,20806
1411248,17581
1411402,4187
1411640,8661
1411641,14634
1413596,20241
1413635,17595
1413951,21075
1414597,12069
1414630,19576
1414855,2932
1415566,19216
1416302,19403
1416372,3943
1416415,8433
1416663,15565
1416761,19911
1416808,1337
1416812,16567
1417028,21268
1417037,20988
1418421,2504
1418445,21075
1419240,18896
1419284,20079
1420560,269
1421071,17
1421121,3586
1421265,20416
1421989,12484
1422109,21439
1422121,21335
1422155,3921
1422227,19456
1423121,16390
1423122,17331
1423287,1337
1423344,3653
1423561,21139
1423685,10744
1423994,5808
1424008,21595
1424245,21040
1425748,21727
1425749,21658
1425750,21595
1426035,4700
1426083,15784
1426411,4708
1426439,11009
1426440,15713
1426496,20836
1427318,14108
1427699,21747
1428162,15958
1428700,20836
1428706,20295
1429007,21725
1429197,8689
1429198,11009
1429760,20988
1429761,20200
1429762,21268
1429763,20791
1430032,2691
1430091,21907
1430332,21946
1430580,18771
1431599,12558
1431971,21139
1431972,2272
1432310,2294
1432311,15670
1432312,138
1432509,22036
1432516,21271
1433221,16106
1434362,20452
1434363,20002
1434417,10963
1434418,21121
1435167,17320
1436000,15635
1436048,9342
1436058,12495
1436083,2467
1436084,5774
1436139,12262
1436140,11351
1436255,298
1437132,21350
1437525,22200
1437773,22258
1438032,21976
1438150,22288
1439492,19523
1439771,3713
1440150,7343
1440471,5502
1440472,11899
1441445,14500
1441575,20836
1441746,22322
1442002,7040
1442703,18058
1442853,1278
1444301,9131
1445105,22528
1445320,4284
1445321,19102
1445322,20295
1445381,2691
1445573,1998
1445875,22557
1445912,18896
1446216,14483
1446217,4220
1446510,22504
1446536,22620
1446947,5962
1447024,3911
1447178,1529
1447299,22648
1447417,22654
1448038,22464
1448039,22550
1448156,16631
1448292,22439
1448479,22627
1448506,22699
1449159,3730
1449206,20553
1449469,1173
1449676,298
1450264,17624
1450969,14226
1451019,22700
1452252,22783
1452413,15011
1452573,13758
1452644,15744
1452645,2910
1452893,19948
1452974,13314
1453371,20836
1454215,1142
1454736,4498
1455775,14721
1456101,21203
1456139,22955
1456308,213
1456548,2275
1456549,1875
1456736,22852
1457493,17186
1457740,23068
1458098,14078
1458099,575
1458469,20452
1458470,22066
1458737,20836
1458816,2691
1459424,9357
1459456,13496
1459457,3640
1459878,22955
1460042,23053
1460326,23193
1460329,7224
1460416,4544
1461427,138
1461894,23221
1461944,14742
1461977,23238
1462260,12651
1462678,23218
1462918,22955
1463050,14088
1464845,20010
1464849,23411
1465001,10088
1465002,9016
1465003,11175
1465033,21809
1465177,22
1465785,3947
1465786,23391
1465787,17039
1465788,3038
1466238,13597
1466498,6022
1466499,12397
1466500,12930
1468332,203
1468899,21752
1469271,22852
1469792,7134
1469813,18058
1470207,11096
1471230,7631
1471301,23700
1471438,138
1471682,7948
1472686,8135
1473136,4075
1473526,21896
1474593,16381
1474715,10905
1474771,23767
1475013,11985
1475070,7975
1475481,13784
1475484,1475
1475659,363
1475675,9085
1475676,3
1475712,23841
1475742,23833
1475768,23874
1476112,3331
1476143,1601
1476144,1444
1476145,7591
1476228,22189
1476272,23529
1476807,23921
1477158,23935
1477969,17300
1478390,7727
1478668,18603
1478855,21825
1479045,2591
1479053,15958
1479404,4517
1481074,9104
1482362,6455
1482865,17623
1483349,20052
1483512,10387
1483513,23779
1483569,6022
1483824,3438
1483887,24077
1484094,23617
1484095,18896
1484208,19590
1484209,8107
1484770,17623
1485174,13747
1485224,6067
1485304,18058
1485834,16480
1485847,24242
1486235,24046
1486398,13314
1486584,20836
1486980,18745
1486983,24298
1486986,24194
1487114,23860
1487368,21847
1487867,23900
1487902,23529
1488025,24362
1488044,24116
1488080,24211
1488355,24242
1488356,21282
1488383,21551
1489309,206
1489338,14961
1489339,7348
1489590,24439
1489691,24214
1490608,9918
1490621,18480
1490839,20836
1490859,24439
1490885,7860
1490895,20196
1491067,24331
1492018,14161
1492141,22209
1492142,3238
1492290,24437
1492458,13314
1492541,24214
1492629,11457
1492964,288
1493400,24568
1493418,24380
1493485,20553
1493611,11256
1493637,6498
1493770,5774
1493771,10059
1494297,9833
1494446,5304
1494955,7057
1495028,20452
1495029,22066
1495098,24380
1495542,24595
1496182,24681
1496186,24588
1496696,24416
1497119,3549
1497304,24516
1497696,423
1497880,16565
1499732,20836
1499733,298
1499769,12498
1500175,20452
1500176,22066
1500179,24772
1500622,20836
1500663,24820
1501331,17336
1502267,6920
1502268,23481
1502309,24772
1502570,213
1503531,24752
1503684,24942
1503696,1149
1504110,3352
1504111,24537
1504445,24605
1504446,7925
1504475,24978
1505023,24521
1505157,9334
1505763,6652
1506527,25055
1507211,21343
1507558,24588
1507736,3921
1507762,1963
1507774,1521
1507855,4258
1508043,13597
1508157,24441
1508490,15104
1508491,15713
1508668,9664
1508677,24720
1508678,20836
1509084,4220
1509085,14483
1509089,24962
1509168,3984
1509523,25094
1509560,25181
1510099,4298
1510846,25222
1511218,3466
1511219,15104
1511220,15713
1513145,15872
1513300,2306
1513326,4700
1514122,25306
1514264,25322
1515191,9220
1516478,20757
1516635,2504
1517079,18469
1517122,6728
1517436,562
1518166,4987
1518223,20534
1518421,3653
1518579,5680
1518877,6538
1518891,14004
1519264,25377
1519693,3787
1520036,25367
1520295,2492
1520331,6350
1520697,2151
1520877,24819
1521287,25604
1521807,25528
1521808,25389
1521925,1668
1521956,421
1521998,24662
1521999,25565
1522267,25605
1522989,24911
1523010,20514
1523328,1405
1523608,2492
1523792,1610
1523884,25521
1524168,25671
1524950,24911
1525047,10856
1525158,25738
1525192,20834
1525193,22731
1525194,25109
1525403,18375
1526477,10856
1527005,11659
1527006,6538
1527173,12810
1527199,25776
1527478,25211
1528349,1595
1528350,3392
1528351,25632
1528671,423
1528881,20439
1530128,14426
1530163,18112
1530615,10382
1531070,18745
1532040,2272
1532566,614
1532793,24077
1532997,11210
1533202,24853
1533512,13950
1533531,25972
1534210,19321
1534211,23704
1534634,11421
1534725,25632
1534861,26145
1534964,11142
1534965,20040
1534966,18973
1535223,4854
1535224,4832
1535450,26060
1535483,7357
1535841,25561
1535863,18119
1536116,6350
1536320,21257
1536744,12164
1536955,26041
1537123,26054
1537244,13687
1537254,21214
1537833,25946
1537867,26294
1537884,20945
1538361,25387
1538698,26329
1538724,26339
1538859,26060
1538919,15347
1539146,4023
1539244,2691
1539271,423
1539379,25381
1539381,19667
1539542,26110
1539543,25451
1539631,9240
1539774,220
1540132,1848
1540184,26396
1541116,13858
1541569,10
1541570,203
1541991,7
1542239,2356
1542548,26465
1542591,26431
1543050,26471
1544672,17724
1544700,11602
1544802,26352
1545072,2067
1545073,5135
1545076,3466
1546319,13984
1546402,24257
1546526,19538
1546619,26329
1546620,26339
1547983,18887
1548390,18576
1548815,26585
1548841,5235
1549317,2492
1549518,26247
1549605,19591
1549610,1149
1550011,20416
1550012,6353
1550013,539
1550014,2619
1550287,13873
1550478,125
1550646,14140
1551059,26402
1551342,18621
1551642,17215
1552433,18621
1552900,3466
1553948,2828
1554246,21875
1555561,2611
1555762,13382
1555881,3559
1556105,1324
1556215,13314
1556216,14585
1556470,13784
1556471,15526
1556519,12174
1556986,10719
1557128,24705
1557602,27030
1558277,1667
1558546,2492
1559082,2038
1559083,12869
1559453,26914
1559898,6619
1559960,19567
1560093,4551
1560285,23617
1560286,24061
1561306,24562
1561512,17800
1562186,3730
1562187,24222
1563452,17438
1563622,2628
1563680,27254
1564313,19590
1565654,27146
1565808,13478
1566249,6252
1566258,27033
1567168,27248
1568198,423
1568236,25611
1568499,3559
1569808,26842
1569873,27442
1570047,15971
1570373,24082
1570669,26650
1570680,27512
1570829,21429
1570843,421
1570844,25632
1570845,614
1570873,10532
1571051,5250
1571541,16921
1572725,27554
1572831,6067
1572832,11109
1573600,27622
1573924,11009
1574444,26537
1574707,11602
1575218,20452
1575219,22066
1575282,1692
1575283,8446
1575357,2492
1575379,10382
1575653,27589
1576022,22494
1576263,20825
1576473,16608
1576550,373
1577581,27786
1577903,5056
1577937,27908
1578063,17800
1578483,15979
1578927,4517
1579401,298
1579461,26924
1580276,23117
1580359,24244
1580360,6033
1580361,12498
1580677,11707
1580719,22718
1580729,16921
1580941,27833
1580944,26252
1580946,26054
1581021,21896
1581100,27958
1581907,9276
1582008,17495
1582012,16951
1582230,26972
1582441,12742
1582878,9667
1582879,6275
1582880,20514
1582885,24398
1582990,7357
1582991,26176
1583574,17696
1583603,27936
1583759,27946
1583910,1519
1584029,18030
1584569,16467
1584828,26858
1584909,28086
1584964,6
1585150,1519
1585181,28199
1585506,4220
1585569,16717
1585698,3559
1585699,13314
1586094,1818
1587105,12232
1587261,28029
1587587,20534
1587595,21164
1587649,28199
1587677,8844
1589143,21809
1589331,1576
1590448,14500
1590449,27257
1590696,53
1590786,10017
1591074,5250
1591704,19788
1592220,7620
1592525,27976
1592526,11707
1592790,20452
1592791,22066
1592828,24827
1592829,28011
1592890,15664
1593365,4360
1593659,14578
1593664,8817
1593734,26660
1593930,21298
1594083,28566
1594254,9220
1594255,2492
1594489,27313
1594588,16760
1595231,5278
1595232,2730
1595356,27976
1595503,26450
1595504,9751
1596121,22902
1596422,28161
1596581,9003
1597108,11009
1597109,27724
1597110,5450
1597214,28656
1597357,28474
1597533,15070
1597632,4901
1597633,4964
1597897,10095
1597898,11141
1597899,1266
1598912,11009
1598949,20836
1599203,7308
1599920,28787
1600395,28737
1601472,28474
1601785,28873
1603485,5015
1603486,28730
1603862,28688
1603863,5135
1605099,18603
1606752,2717
1607168,28942
1607205,22718
1607278,3463
1607323,26842
1607371,17167
1607612,28431
1607660,17537
1608162,29133
1608185,29133
1608619,28996
1608695,28658
1609342,18797
1609343,10433
1610052,13314
1610054,3685
1610055,11691
1610120,26624
1611073,17495
1611267,28338
1611376,29220
1611512,11887
1611538,12118
1613853,29052
1613913,8844
1614084,23210
1614182,1815
1614213,27212
1614405,14905
1614604,14226
1614806,29356
1614974,17537
1615046,114
1615732,25827
1615845,29038
1616464,11050
1616894,8242
1617154,25470
1617411,6021
1617791,5450
1617834,18004
1619051,4211
1620088,27873
1620165,23417
1620190,23417
1620248,27748
1620386,29563
1620622,22
1620648,27589
1620758,16665
1620776,26556
1620777,29617
1621907,16390
1622251,29612
1622435,18058
1622436,15102
1622636,18082
1622787,12053
1622788,29709
1622789,22468
1622790,12945
1622791,29636
1623008,29617
1623077,2492
1623154,22957
1623199,29563
1623637,29542
1624005,13494
1624077,13307
1624200,2957
1624201,13494
1624276,13267
1624469,19532
1624470,1459
1624471,8738
1624512,9931
1624982,21530
1625125,28852
1625133,20802
1625175,29611
1625341,19216
1625346,29682
1625797,22
1625798,20558
1626180,20836
1626326,7882
1626529,4364
1626629,12386
1627092,7200
1627093,9501
1627094,4220
1627104,26413
1627195,7004
1627250,7004
1627277,29905
1627279,29902
1627315,22945
1627637,29882
1628166,18819
1628384,3734
1629123,726
1629223,175
1629400,19761
1629424,7959
1629429,24047
1629457,29906
1629636,18905
1629674,29962
1629675,29889
1629971,16665
1630021,22718
1630119,3734
1630286,29876
1630736,4364
