src,dst
1298,144
1299,30
1300,107
1301,107
1302,107
1303,88
1304,5
1305,5
1306,5
1307,54
1308,54
1309,223
1310,240
1311,253
1312,88
1313,240
1314,196
1315,159
1316,159
1317,159
1318,87
1319,190
1320,190
1321,219
1322,190
1323,190
1324,190
1325,190
1326,190
1327,190
1328,190
1329,59
1330,59
1331,59
1332,159
1333,159
1334,30
1335,2000000001
1336,236
1337,2000000001
1338,159
1339,159
1340,159
1341,88
1342,88
1343,5
1344,5
1345,5
1352,59
1353,71
1354,107
1355,107
1356,5
1357,5
1358,88
1359,253
1364,88
1365,88
1366,88
1368,223
1369,88
1370,217
1371,59
1372,59
1373,59
1374,5
1375,59
1376,30
1377,88
1378,190
1379,59
1380,196
1381,71
1382,5
1383,88
1384,74
1385,59
1386,59
1387,59
1390,5
1392,74
1394,190
1395,190
1396,190
1397,190
1398,190
1399,190
1400,190
1401,190
1402,196
1403,74
1404,74
1405,74
1406,59
1407,7
1408,7
1409,7
1410,288
1411,9426
1412,9426
1413,9426
1414,302
1415,25
1416,68
1418,190
1419,190
1420,25
1421,9426
1422,9426
1423,9426
1424,74
1425,74
1426,190
1427,88
1428,9426
1429,315
1430,25
1431,2000000001
1432,9426
1433,9426
1434,315
1435,88
1437,190
1438,317
1439,190
1440,190
1441,292
1442,292
1443,292
1444,319
1445,319
1446,2000000001
1447,319
1448,2000000001
1449,319
1450,327
1451,327
1452,327
1454,88
1455,319
1456,190
1457,319
1458,2000000001
1460,302
1462,333
1463,333
1464,333
1465,88
1466,25
1468,89
1469,288
1470,74
1471,81
1476,81
1477,74
1478,279
1479,74
1480,2000000001
1482,223
1483,81
1484,327
1485,327
1486,327
1487,339
1488,2000000001
1489,81
1494,2000000001
1498,352
1499,72
1500,72
1501,72
1502,319
1503,72
1504,74
1505,2000000001
1506,173
1507,2000000001
1508,173
1509,196
1510,69
1511,69
1512,367
1514,352
1516,196
1519,368
1520,369
1521,196
1523,251
1524,251
1525,251
1528,378
1530,188
1531,25692
1532,401
1533,196
1534,401
1535,402
1536,402
1537,402
1540,2000000001
1541,130
1542,130
1543,130
1545,190
1546,190
1547,190
1548,196
1549,196
1550,196
1551,196
1552,25
1554,25
1555,251
1556,25
1558,190
1559,190
1560,190
1561,251
1562,223
1563,223
1564,223
1565,223
1566,223
1567,223
1568,223
1569,223
1570,2000000001
1571,223
1572,2000000001
1573,159
1574,2000000001
1575,159
1576,2000000001
1577,159
1578,223
1579,159
1580,251
1581,251
1582,2000000001
1583,88
1584,88
1585,56
1586,300
1587,2000000001
1589,2000000001
1591,188
1592,2000000001
1594,2000000001
1595,190
1596,190
1600,251
1602,210
1603,210
1604,210
1605,319
1606,2000000001
1608,2000000001
1609,319
1610,2000000001
1611,144
1612,2000000001
1613,434
1614,2000000001
1615,339
1616,127
1617,127
1618,2000000001
1619,127
1620,2000000001
1621,127
1622,2000000001
1623,127
1624,2000000001
1625,223
1626,2000000001
1627,183
1628,2000000001
1629,251
1632,439
1633,2000000001
1634,190
1635,88
1636,442
1637,251
1638,214
1639,438
1640,445
1641,445
1642,445
1643,442
1644,449
1645,447
1646,442
1647,88
1649,447
1650,327
1651,327
1652,327
1653,453
1654,453
1655,453
1656,88
1657,5
1658,442
1659,447
1660,5
1661,460
1662,460
1663,460
1664,5
1665,334
1666,447
1667,463
1668,463
1669,463
1670,172
1671,22
1672,223
1673,442
1674,2000000001
1675,22
1676,2000000001
1677,447
1678,2000000001
1679,460
1680,2000000001
1681,460
1682,2000000001
1683,460
1684,460
1685,2000000001
1686,447
1687,2000000001
1688,339
1689,228
1690,228
1691,228
1692,447
1693,88
1694,3807
1695,7620
1696,2000000001
1697,474
1698,474
1699,474
1700,442
1702,476
1703,476
1704,476
1705,223
1707,447
1709,210
1710,196
1711,257
1712,447
1716,223
1717,59
1718,59
1719,59
1720,196
1721,482
1722,2000000001
1725,2000000001
1726,442
1727,25
1729,2000000001
1730,223
1731,223
1732,223
1734,2000000001
1736,2000000001
1737,368
1738,56
1739,62
1740,480
1741,2000000001
1742,25
1743,488
1744,488
1745,488
1747,247
1748,25
1749,2000000001
1750,39
1751,39
1752,480
1753,480
1754,480
1755,215
1756,488
1757,488
1758,5
1759,39
1760,334
1761,491
1762,39
1763,447
1764,494
1765,223
1767,495
1768,498
1769,498
1770,498
1771,62
1772,2000000001
1773,218
1774,88
1775,223
1776,334
1777,223
1778,88
1779,501
1780,501
1781,501
1782,288
1784,223
1785,39
1786,288
1787,2000000001
1788,30
1789,30
1790,30
1791,39
1792,88
1793,56
1795,8
1796,172
1797,503
1798,503
1799,503
1800,39
1801,500
1802,500
1803,500
1805,485
1806,485
1807,88
1808,88
1809,8
1810,223
1812,8
1816,74
1817,506
1818,8
1819,88
1820,506
1821,506
1822,506
1823,482
1824,485
1825,506
1826,74
1827,445
1828,445
1829,445
1830,511
1831,481
1832,8
1833,8
1834,159
1835,196
1837,401
1838,455
1839,455
1840,455
1841,364
1842,74
1843,74
1845,9426
1846,9426
1847,9426
1848,196
1849,520
1850,520
1851,520
1852,520
1853,520
1854,520
1855,159
1856,251
1857,251
1858,251
1859,260
1860,163
1861,501
1863,530
1864,223
1865,531
1866,531
1867,531
1869,2000000001
1870,159
1871,159
1872,159
1873,159
1874,223
1875,251
1876,34
1877,34
1878,34
1879,223
1880,223
1881,223
1882,223
1883,34
1884,34
1885,34
1886,223
1887,223
1888,251
1889,223
1890,223
1891,183
1892,159
1893,223
1894,88
1895,223
1896,223
1897,190
1898,541
1899,541
1900,541
1901,81
1903,223
1907,495
1908,213
1909,213
1910,213
1911,213
1920,88
1921,8
1926,236
1928,1356
1929,8
1934,284
1935,284
1936,284
1938,223
1939,5
1940,5
1941,5
1942,219
1943,219
1944,219
1946,11
1947,2000000001
1948,247
1949,11
1950,2000000001
1951,549
1952,549
1955,87
1956,88
1957,364
1958,88
1959,549
1960,549
1961,219
1962,59
1963,59
1964,59
1965,88
1966,247
1967,88
1968,287
1969,247
1970,247
1971,287
1972,251
1973,287
1974,559
1975,559
1976,559
1979,251
1981,1356
1982,559
1983,559
1984,559
1987,287
1988,319
1989,319
1990,319
1991,319
1992,287
1993,1356
1994,1356
1995,1356
1996,560
1997,560
1998,560
1999,251
2000,88
2001,88
2002,88
2003,561
2004,2000000001
2006,561
2007,511
2008,511
2009,39
2011,39
2012,39
2013,253
2014,2000000001
2015,511
2016,251
2017,2000000001
2018,251
2020,2000000001
2021,559
2022,559
2023,559
2024,87
2025,251
2026,75
2027,75
2028,75
2029,87
2030,279
2034,334
2035,569
2036,569
2037,569
2038,287
2039,287
2040,511
2041,511
2042,511
2043,511
2044,99
2045,172
2046,172
2047,172
2048,513
2049,513
2050,513
2051,183
2052,183
2053,30
2054,175
2055,175
2056,175
2057,25
2059,25
2060,183
2061,183
2062,88
2063,582
2064,582
2065,582
2066,223
2068,339
2069,339
2070,438
2071,438
2072,438
2073,56
2074,334
2075,438
2076,215
2077,2000000001
2078,1356
2079,2000000001
2080,144
2081,2000000001
2082,247
2083,339
2084,566
2085,223
2086,223
2087,223
2088,223
2092,2000000001
2093,2000000001
2094,8
2095,2000000001
2098,223
2099,210
2100,210
2101,210
2102,8
2110,8
2111,6
2112,6
2113,601
2117,419
2118,506
2123,3807
2124,2000000001
2125,603
2126,603
2127,8
2129,506
2131,2000000001
2133,2000000001
2134,603
2135,506
2136,25
2137,3807
2139,8
2140,549
2141,608
2142,608
2143,608
2145,36
2146,2000000001
2147,88
2148,36
2149,223
2150,88
2151,419
2154,419
2155,8
2156,419
2158,8
2159,378
2160,196
2161,196
2162,196
2163,196
2164,196
2165,56
2166,614
2167,108
2168,108
2169,108
2170,614
2171,614
2172,614
2175,88
2176,2000000001
2177,88
2178,2000000001
2179,88
2180,2000000001
2181,88
2182,88
2183,2000000001
2186,88
2187,88
2188,88
2192,74
2193,74
2194,74
2195,378
2196,2000000001
2197,2000000001
2198,3807
2200,159
2202,608
2203,608
2204,608
2205,74
2206,183
2207,2000000001
2208,25
2209,530
2210,223
2211,108
2213,531
2214,2000000001
2219,419
2220,557
2221,2000000001
2224,8
2225,8
2226,8
2227,8
2228,159
2231,66
2232,1356
2233,2000000001
2234,319
2235,2000000001
2236,223
2237,25
2238,168
2239,168
2240,168
2241,5
2244,168
2248,601
2249,319
2250,2000000001
2251,25
2255,223
2256,253
2257,223
2258,614
2259,614
2260,614
2261,223
2262,247
2264,108
2265,223
2266,190
2267,511
2268,92
2269,1356
2270,2000000001
2272,251
2273,251
2274,251
2275,511
2279,251
2280,251
2281,461
2283,159
2284,159
2285,159
2286,159
2287,172
2288,172
2289,172
2290,172
2291,172
2292,172
2293,159
2294,251
2296,251
2297,251
2298,3807
2299,251
2300,159
2303,183
2304,2000000001
2305,223
2306,339
2307,339
2308,339
2309,603
2310,368
2311,368
2312,368
2313,353
2314,353
2315,353
2316,353
2317,253
2318,2000000001
2319,601
2320,2000000001
2321,196
2322,634
2323,634
2324,634
2329,493
2330,493
2331,39
2332,39
2333,251
2337,603
2338,638
2339,638
2347,251
2348,87
2349,87
2350,87
2351,572
2352,87
2353,87
2354,144
2355,144
2356,144
2357,81
2358,81
2359,81
2360,88
2364,603
2365,603
2366,603
2367,642
2368,642
2369,642
2371,159
2372,642
2373,159
2374,603
2375,643
2376,643
2377,2000000001
2378,643
2379,2000000001
2380,223
2381,643
2382,2000000001
2383,223
2384,223
2385,223
2386,39
2388,251
2389,123
2390,123
2391,123
2392,123
2393,123
2394,123
2395,123
2396,123
2397,123
2398,123
2399,123
2400,123
2401,123
2402,123
2403,123
2404,647
2405,647
2406,647
2408,282
2409,282
2410,282
2411,282
2412,282
2413,282
2414,282
2415,87
2422,438
2423,159
2424,647
2425,588
2426,588
2427,588
2428,30
2429,485
2430,144
2432,215
2433,2000000001
2434,17
2435,2000000001
2437,159
2438,88
2440,442
2441,88
2442,495
2443,1356
2445,302
2446,652
2447,652
2448,652
2449,442
2450,442
2451,495
2452,442
2453,442
2454,474
2455,474
2456,474
2458,419
2462,2000000001
2463,162
2464,162
2465,419
2469,334
2471,660
2472,660
2473,660
2474,162
2475,187
2476,334
2477,187
2479,474
2480,474
2481,474
2482,8
2483,8
2484,287
2485,287
2486,287
2487,5
2488,5
2489,5
2491,59
2493,665
2494,2000000001
2495,665
2496,2000000001
2497,667
2498,667
2499,667
2503,666
2504,666
2505,668
2507,33
2511,159
2512,251
2513,196
2514,159
2515,251
2516,159
2517,251
2518,672
2519,253
2520,251
2521,11
2522,2000000001
2523,159
2524,2000000001
2525,251
2526,253
2527,253
2528,253
2529,253
2530,159
2531,2000000001
2534,251
2537,88
2538,438
2539,438
2540,438
2541,2000000001
2542,5
2543,2000000001
2545,223
2546,315
2550,2000000001
2553,438
2554,223
2556,2000000001
2557,8
2558,8
2559,364
2560,364
2561,364
2562,319
2563,449
2564,449
2565,339
2566,8
2567,8
2568,8
2569,634
2570,634
2571,634
2572,495
2573,334
2574,8
2575,378
2576,199
2577,319
2578,339
2579,495
2580,364
2581,88
2582,8
2583,364
2584,573
2585,573
2586,573
2587,88
2588,223
2589,8
2590,632
2591,39
2592,39
2593,88
2596,88
2597,88
2598,88
2599,223
2600,61
2601,61
2602,223
2603,223
2604,686
2605,686
2606,686
2607,686
2608,2000000001
2609,455
2610,11
2611,11
2612,11
2613,687
2614,687
2615,687
2616,666
2617,303
2619,8
2620,223
2621,11
2622,666
2623,2000000001
2624,5
2626,666
2628,5
2629,666
2630,608
2631,608
2632,608
2633,196
2634,196
2635,287
2636,287
2637,287
2638,287
2639,366
2640,366
2641,366
2642,196
2643,159
2644,159
2645,159
2646,667
2647,667
2648,667
2653,485
2654,521
2655,25692
2656,25692
2657,2000000001
2658,159
2659,159
2660,698
2661,698
2662,698
2663,159
2664,183
2666,438
2667,438
2668,159
2669,702
2670,8
2671,8
2672,521
2673,521
2674,8
2675,521
2676,90
2677,127
2678,127
2679,127
2683,686
2684,2000000001
2685,660
2686,319
2688,588
2689,588
2690,588
2691,588
2692,588
2693,442
2694,2000000001
2695,358
2696,2000000001
2697,159
2698,159
2699,159
2700,8
2701,210
2703,603
2704,127
2705,5
2706,5
2707,124
2708,2000000001
2709,196
2710,196
2711,729
2716,334
2717,684
2718,684
2719,684
2721,732
2722,5
2723,732
2724,5
2725,334
2726,279
2727,601
2728,279
2729,168
2730,168
2731,168
2733,8
2734,59
2735,59
2736,59
2737,738
2738,738
2739,738
2740,88
2741,738
2742,738
2743,88
2744,88
2745,223
2746,253
2747,303
2748,196
2749,196
2750,196
2751,223
2754,738
2758,287
2760,303
2761,743
2762,2000000001
2763,253
2764,223
2765,287
2766,287
2767,287
2769,88
2770,447
2771,643
2772,253
2773,253
2774,253
2776,170
2777,170
2778,170
2779,223
2780,749
2781,749
2782,749
2783,485
2784,485
2788,666
2789,666
2790,273
2791,273
2792,273
2793,88
2794,88
2795,88
2796,88
2797,88
2798,88
2800,88
2801,61
2802,159
2803,666
2804,588
2805,588
2806,588
2807,183
2808,2000000001
2809,553
2810,2000000001
2811,74
2812,159
2813,279
2814,485
2815,196
2816,183
2817,183
2818,196
2819,196
2820,196
2821,10229
2822,223
2823,223
2824,196
2825,438
2826,88
2827,760
2828,760
2829,760
2830,88
2832,8
2833,8
2834,217
2835,217
2836,217
2837,59
2838,59
2839,59
2840,88
2841,159
2842,762
2843,762
2844,762
2845,495
2847,438
2848,8
2852,2000000001
2854,495
2855,56
2856,713
2857,713
2858,713
2859,449
2860,247
2861,765
2862,765
2863,765
2865,5
2867,88
2868,88
2869,88
2870,5
2873,5
2874,8
2877,643
2880,56
2881,279
2888,775
2889,775
2890,775
2893,775
2894,776
2895,2000000001
2896,247
2898,61
2900,778
2901,2000000001
2902,776
2903,776
2904,776
2905,776
2906,776
2907,88
2911,88
2912,88
2914,1356
2915,1356
2916,1356
2917,603
2918,71
2919,71
2920,71
2921,582
2923,781
2924,2000000001
2929,521
2930,2000000001
2931,253
2932,2000000001
2933,521
2934,2000000001
2935,521
2936,2000000001
2937,521
2938,2000000001
2939,729
2940,521
2941,2000000001
2942,521
2943,521
2944,521
2945,521
2946,159
2947,159
2948,521
2949,781
2950,781
2951,781
2952,2000000001
2954,2000000001
2955,183
2956,781
2957,25
2958,782
2959,287
2960,2000000001
2961,521
2962,2000000001
2963,521
2964,2000000001
2965,521
2966,582
2967,189
2968,189
2969,189
2971,789
2973,144
2974,144
2975,144
2976,144
2977,8
2979,339
2980,88
2981,521
2982,114
2983,114
2984,114
2985,114
2986,2000000001
2987,8
2991,339
2992,650
2993,650
2994,650
2995,253
2996,253
2997,2000000001
2998,778
2999,2000000001
3000,778
3001,2000000001
3002,88
3003,2000000001
3004,114
3005,2000000001
3008,8
3009,89
3010,247
3011,253
3012,8
3013,634
3014,2000000001
3015,8
3017,2000000001
3018,791
3019,791
3020,791
3022,666
3023,2000000001
3024,791
3025,791
3027,88
3028,88
3029,88
3030,781
3031,88
3032,2000000001
3033,603
3034,8
3035,88
3036,253
3037,2000000001
3038,795
3039,795
3040,795
3043,236
3044,2000000001
3045,71
3046,71
3047,71
3048,795
3049,795
3050,795
3051,795
3052,170
3053,795
3054,509
3055,159
3056,159
3057,2000000001
3058,795
3059,799
3060,799
3061,799
3062,799
3063,183
3064,2000000001
3065,438
3066,438
3067,438
3068,795
3069,795
3070,795
3071,795
3072,2000000001
3074,2000000001
3075,189
3076,189
3077,189
3078,189
3079,485
3080,485
3081,183
3082,582
3083,352
3085,352
3086,183
3087,223
3088,223
3089,223
3090,223
3091,223
3092,223
3095,380
3096,380
3097,380
3098,650
3099,799
3100,807
3101,807
3102,807
3103,319
3104,603
3105,174
3106,603
3107,812
3108,603
3109,795
3110,88
3111,88
3113,88
3114,88
3115,88
3116,88
3117,88
3118,88
3119,88
3120,88
3121,88
3122,88
3124,88
3125,88
3126,88
3127,88
3128,88
3129,88
3130,88
3131,88
3132,88
3133,88
3134,88
3135,88
3136,88
3137,88
3138,88
3139,88
3140,88
3141,88
3143,88
3144,88
3145,364
3146,364
3147,364
3149,601
3151,601
3152,438
3153,438
3154,438
3155,666
3156,666
3157,352
3161,352
3162,2000000001
3163,189
3164,61
3166,183
3167,183
3168,509
3169,509
3170,509
3171,183
3172,183
3173,2000000001
3174,196
3175,196
3176,196
3177,196
3178,196
3179,196
3180,603
3181,603
3182,223
3183,223
3184,2000000001
3185,61
3186,251
3187,223
3188,2000000001
3189,251
3190,251
3191,2000000001
3192,251
3193,196
3194,601
3199,749
3200,2000000001
3201,196
3202,196
3204,1356
3205,1356
3206,1356
3207,805
3208,319
3209,2000000001
3210,805
3211,601
3212,805
3213,394
3214,394
3215,394
3216,159
3217,159
3218,795
3219,352
3220,352
3221,352
3222,223
3223,223
3224,223
3225,196
3226,183
3227,223
3228,196
3229,196
3230,196
3231,223
3232,223
3233,223
3234,223
3235,509
3236,509
3237,223
3238,509
3239,509
3240,223
3242,438
3243,830
3244,2000000001
3245,521
3246,830
3247,2000000001
3249,8
3250,8
3251,8
3252,8
3256,8
3257,8
3258,8
3259,159
3260,159
3261,8
3262,8
3263,8
3264,8
3265,8
3266,665
3267,665
3268,665
3269,2000000001
3270,8
3271,159
3272,183
3273,352
3274,352
3275,352
3276,5
3277,5
3278,5
3279,159
3280,521
3281,2000000001
3282,521
3283,159
3284,159
