src,dst
506,223
507,90
508,88
509,88
510,87
511,88
512,59
513,89
514,89
515,89
517,5
518,107
519,107
520,5
522,107
527,99
528,88
529,223
530,77
531,196
532,190
533,5
534,223
535,88
536,5
537,74
538,190
539,190
540,89
541,5
542,5
544,5
545,302
547,5
549,5
550,5
551,9426
552,9426
553,88
554,190
555,88
556,9426
558,5
559,190
560,223
562,88
565,223
566,223
567,223
568,5
569,68
570,88
571,9426
572,88
573,190
574,30
575,302
577,5
581,5
583,223
589,8
590,5
592,327
593,327
594,223
595,5
597,327
598,71
599,25
600,88
602,327
603,259
604,88
605,88
610,74
612,175
613,89
615,196
616,251
617,72
619,196
620,190
621,339
623,251
624,223
625,199
626,223
627,251
628,144
629,434
630,183
631,88
632,438
634,88
637,223
638,88
640,88
642,72
643,81
644,3807
645,88
646,247
647,327
648,88
649,270
650,327
652,159
653,334
654,5
655,5
656,22
657,5
658,445
660,5
661,223
662,5
664,247
665,22
666,81
667,247
668,247
669,8
670,476
671,223
672,196
674,442
675,266
676,266
677,442
679,292
680,292
681,442
682,223
683,447
684,442
685,88
687,5
688,334
689,442
690,223
691,5
692,488
693,334
694,334
695,5
696,334
697,5
698,88
699,5
700,5
701,488
702,480
703,334
704,62
705,59
706,88
707,62
709,88
710,88
711,88
712,223
713,339
714,5
716,401
717,88
718,88
719,88
720,223
721,9426
722,9426
723,74
724,279
725,54
726,501
727,501
728,130
729,8
730,30
731,8
732,196
733,196
736,368
737,9426
738,9426
739,251
740,223
741,223
742,223
743,223
744,88
745,88
747,223
748,190
749,81
750,107
751,88
752,223
755,223
756,88
760,223
761,1356
762,25
764,8
765,223
766,5
767,88
768,88
769,39
771,174
772,219
773,88
774,219
775,557
776,88
778,247
781,1356
783,559
785,287
787,559
788,88
789,88
790,287
791,561
792,88
793,560
795,560
797,223
798,88
799,559
801,89
802,253
803,196
804,319
805,287
806,110
808,88
810,87
811,88
812,569
814,9426
815,9426
817,5
818,1356
820,559
821,319
822,482
823,287
826,190
827,9426
828,88
829,88
830,88
831,88
832,88
833,88
834,88
835,88
836,582
837,5
838,223
840,190
841,88
843,5
845,56
848,334
851,6
855,8
856,334
857,8
858,210
864,506
866,287
867,287
870,582
871,88
873,287
874,605
875,601
876,8
877,8
878,549
879,339
882,1356
885,5
886,8
887,506
888,3807
890,128
891,608
892,196
893,196
895,88
896,88
898,608
899,159
900,438
902,88
903,608
904,1356
906,25
907,25
908,108
909,582
910,196
911,190
912,56
914,8
915,88
917,159
918,159
921,159
922,614
927,108
928,247
929,88
930,190
931,334
932,511
933,87
937,251
939,39
940,251
941,461
943,253
946,1356
947,159
951,251
952,251
953,223
954,223
955,108
956,438
957,88
958,339
959,339
960,88
961,339
962,601
963,339
964,493
965,13
966,13
967,88
968,88
969,634
971,88
972,634
973,601
974,634
975,634
976,493
977,634
978,634
979,493
980,493
981,634
982,39
983,634
985,253
986,253
988,159
989,87
991,87
997,251
998,251
999,251
1001,81
1002,88
1003,87
1006,1356
1007,1356
1008,603
1011,642
1014,88
1015,88
1016,251
1017,39
1018,39
1019,39
1020,168
1022,647
1024,647
1026,647
1028,647
1030,646
1031,1356
1032,1356
1033,647
1035,647
1036,647
1038,647
1039,30
1040,144
1041,144
1042,88
1045,1356
1046,652
1047,88
1048,253
1049,88
1050,474
1051,474
1054,438
1055,5
1056,88
1057,253
1058,253
1059,253
1060,667
1061,667
1062,668
1065,667
1066,71
1068,668
1069,667
1070,667
1072,667
1073,667
1075,582
1076,667
1077,667
1079,159
1080,251
1081,251
1082,251
1083,159
1084,251
1086,253
1087,251
1088,438
1089,159
1090,511
1091,5
1102,364
1103,159
1104,187
1105,601
1106,8
1107,279
1108,442
1109,334
1110,601
1111,319
1112,71
1113,668
1115,71
1116,247
1118,364
1119,88
1120,334
1121,8
1122,8
1123,8
1124,162
1126,364
1127,667
1128,319
1129,88
1130,287
1131,223
1132,573
1133,61
1134,455
1136,29
1138,29
1139,11
1140,223
1141,5
1142,223
1143,29
1144,11
1146,29
1147,88
1148,608
1149,88
1150,159
1151,196
1152,667
1153,196
1154,196
1156,364
1158,253
1159,159
1160,634
1161,634
1162,634
1163,438
1164,698
1165,159
1166,127
1167,88
1168,88
1169,88
1170,159
1172,159
1176,8
1177,5
1178,88
1179,5
1180,159
1181,442
1182,660
1183,442
1185,247
1186,159
1187,8
1189,127
1190,229
1191,229
1193,5
1194,127
1196,127
1197,88
1199,127
1200,88
1201,88
1202,196
1203,196
1204,729
1206,667
1211,485
1212,5
1213,88
1214,287
1215,253
1216,223
1217,582
1219,59
1220,738
1221,223
1222,485
1223,667
1226,287
1227,287
1229,88
1230,223
1231,253
1232,253
1233,88
1235,223
1236,170
1237,170
1238,279
1239,196
1240,196
1241,196
1242,732
1243,287
1244,88
1245,196
1246,88
1247,88
1250,319
1251,273
1252,753
1253,753
1254,159
1255,753
1256,588
1257,588
1258,588
1260,253
1261,279
1262,279
1263,485
1264,196
1265,159
1266,588
1267,273
1268,273
1269,223
1270,601
1271,223
1273,88
1274,127
1275,127
1276,196
1277,196
1278,196
1279,196
1280,88
1281,159
1284,760
1285,8
1286,88
1287,760
1288,760
1289,88
1290,88
1291,760
1292,59
1293,334
1294,56
1295,495
1296,762
1297,438
1298,8
1299,159
1300,88
1301,159
1302,666
1303,88
1304,88
1311,88
1312,8
1313,5
1314,765
1315,765
1316,8
1317,601
1318,765
1319,196
1320,8
1326,667
1327,643
1328,88
1329,88
1330,88
1331,253
1333,667
1337,775
1338,775
1339,776
1341,775
1342,775
1343,775
1344,56
1345,776
1346,334
1347,334
1348,88
1349,174
1352,1356
1354,287
1355,530
1357,776
1359,159
1360,159
1361,781
1363,159
1364,667
1365,667
1367,762
1368,438
1369,582
1370,144
1372,114
1373,114
1374,438
1375,253
1376,247
1377,292
1379,253
1380,650
1381,8
1382,223
1383,223
1384,8
1386,684
1388,582
1389,485
1390,253
1391,781
1392,287
1393,603
1395,603
1396,74
1397,650
1398,88
1399,253
1400,253
1401,253
1402,791
1403,89
1404,196
1405,291
1406,795
1408,170
1409,729
1410,509
1411,183
1412,521
1413,223
1414,223
1415,521
1416,582
1417,521
1418,174
1419,287
1420,795
1421,795
1422,71
1423,88
1424,170
1425,601
1426,183
1427,183
1428,223
1429,196
1430,196
1431,61
1432,223
1433,603
1434,114
1435,603
1436,196
1437,196
1438,603
1439,196
1440,196
1441,196
1443,196
1444,455
1445,154
1446,1356
1447,1356
1448,805
1450,183
1451,170
1452,352
1453,223
1454,196
1455,196
1456,223
1457,223
1458,352
1459,352
1460,223
1461,223
1462,223
1463,352
1464,223
1465,1356
1466,521
1467,521
1468,352
1469,582
1471,223
1472,223
1473,601
1474,601
1475,601
1476,601
1477,223
1478,223
1479,352
1480,442
1481,223
1482,5
1483,5
1484,223
1485,223
1486,61
1489,251
1490,251
1493,795
1494,251
1495,196
1496,196
1497,394
1498,394
1500,500
1501,253
1502,190
1503,148
1504,291
1505,196
1506,174
1507,159
1509,196
1510,291
1511,196
1512,795
1513,795
1514,6967
1515,834
1516,834
1519,521
1520,159
1521,511
1522,159
1523,6967
1524,6967
1525,251
1530,485
1531,485
1532,223
1533,159
1534,223
1535,56
1537,213
1539,223
1540,8
1541,339
1543,442
1544,5
1546,6967
1547,6967
1548,223
1549,667
1550,582
1556,287
1558,5
1559,223
1561,196
1563,795
1564,795
1565,394
1569,89
1570,22
1571,114
1572,114
1573,279
1576,511
1579,279
1580,601
1583,601
1584,601
1586,6967
1587,6967
1588,6967
1590,858
1591,858
1592,561
1594,857
1595,601
1596,857
1598,485
1599,183
1600,74
1601,159
1602,74
1603,74
1604,159
1605,183
1606,223
1607,8
1608,8
1609,251
1610,8
1611,394
1612,734
1613,223
1616,339
1617,485
1619,485
1620,485
1621,485
1623,667
1625,650
1626,582
1627,485
1628,223
1629,251
1630,650
1631,251
1633,877
1634,5
1635,251
1636,279
1639,287
1640,511
1641,251
1642,291
1644,291
1645,319
1646,319
1647,291
1648,196
1650,776
1651,291
1652,183
1653,287
1654,183
1655,582
1657,196
1658,183
1659,196
1660,196
1661,251
1662,183
1663,223
1664,223
1665,144
1668,852
1672,890
1673,8
1674,223
1675,223
1676,223
1678,168
1679,319
1680,559
1681,334
1682,125
1683,196
1684,196
1685,196
1686,520
1687,89
1690,520
1691,795
1692,795
1695,253
1696,291
1698,666
1699,223
1703,5
1704,511
1706,223
1707,110
1708,511
1709,223
1711,110
1712,5
1715,110
1716,5
1717,559
1718,174
1720,110
1721,900
1722,511
1723,110
1724,511
1725,110
1726,159
1727,511
1728,159
1729,795
1731,183
1732,159
1734,251
1735,253
1736,253
1738,776
1739,251
1740,159
1741,521
1742,830
1743,196
1744,196
1746,419
1748,159
1749,419
1750,251
1751,887
1752,251
1753,339
1754,339
1755,223
1756,183
1758,223
1759,8
1760,8
1761,279
1764,485
1765,511
1766,702
1767,485
1768,1356
1769,364
1770,223
1771,795
1772,795
1773,251
1775,251
1776,251
1777,279
1780,291
1781,5
1783,279
1784,110
1786,8
1787,511
1789,110
1790,110
1791,110
1792,5
1793,5
1794,401
1795,159
1796,799
1797,110
1798,702
1799,702
1800,799
1801,1356
1802,799
1803,110
1804,334
1805,198
1806,88
1807,88
1808,88
1809,8
1811,601
1812,511
1813,389
1814,511
1815,8
1816,88
1822,582
1823,198
1824,198
1826,88
1827,862
1828,8
1829,198
1830,198
1832,511
1834,251
1836,251
1837,961
1838,223
1839,339
1840,339
1841,913
1842,913
1843,913
1844,8
1846,961
1847,59
1848,183
1849,183
1850,88
1852,279
1855,601
1856,196
1857,857
1858,74
1859,196
1860,702
1861,968
1863,961
1864,968
1866,71
1867,968
1869,511
1870,71
1871,776
1872,776
1873,253
1874,511
1875,251
1876,253
1877,952
1878,144
1879,88
1880,419
1881,419
1882,144
1883,196
1884,196
1885,196
1886,937
1887,196
1889,88
1891,977
1892,88
1893,364
1894,88
1895,887
1896,88
1897,887
1898,144
1899,144
1901,183
1904,569
1905,71
1906,511
1907,1356
1908,979
1910,279
1911,88
1912,251
1913,979
1914,88
1915,319
1916,919
1917,890
1918,601
1919,251
1920,71
1921,666
1922,937
1923,88
1926,795
1927,805
1929,1356
1932,183
1933,979
1934,986
1935,8
1936,521
1937,229
1938,986
1939,159
1940,8
1941,521
1942,986
1943,253
1945,174
1946,5
1947,283
1949,283
1950,183
1951,5
1952,919
1953,919
1954,196
1956,919
1957,196
1958,919
1959,183
1960,919
1961,196
1963,986
1964,5
1965,988
1967,988
1968,986
1969,495
1970,990
1972,8
1973,990
1974,990
1975,8
1976,442
1977,442
1979,442
1980,279
1983,795
1985,919
1988,74
1989,74
1990,88
1992,8
1994,835
1995,5
1996,930
1997,990
1998,919
2000,71
2001,601
2002,601
2003,159
2005,253
2006,994
2007,253
2008,253
2009,144
2010,223
2011,223
2012,183
2013,223
2014,223
2015,223
2016,339
2017,961
2018,930
2020,930
2021,174
2022,183
2023,447
2024,8
2025,994
2026,994
2027,994
2029,442
2030,994
2031,994
2032,994
2033,183
2034,88
2035,183
2036,183
2037,930
2038,334
2039,5
2040,223
2041,223
2042,442
2043,1001
2044,1001
2045,521
2046,183
2047,1001
2048,5
2049,5
2050,223
2051,5
2052,183
2053,919
2054,919
2055,334
2056,223
2057,5
2058,582
2060,5
2061,196
2062,1007
2063,993
2064,1007
2065,919
2066,795
2067,795
2068,5
2069,5
2070,11
2071,795
2072,1004
2073,795
2074,601
2075,511
2077,511
2078,919
2079,573
2080,996
2082,979
2083,511
2085,183
2086,561
2087,183
2088,183
2089,251
2090,991
2091,251
2092,339
2093,442
2094,442
2095,582
2096,88
2097,442
2099,603
2100,110
2101,582
2102,840
2103,840
2104,840
2105,449
2106,521
2107,521
2108,830
2109,919
2110,919
2111,253
2112,253
2113,449
2116,5
2117,5
2118,251
2119,919
2120,251
2121,279
2122,174
2123,5
2124,253
2125,251
2129,1001
2130,919
2133,919
2134,71
2135,71
2136,71
2137,71
2139,795
2140,601
2141,253
2142,183
2143,251
2144,183
2145,521
2146,1356
2147,334
2148,88
2149,795
2150,919
2152,174
2154,1029
2155,251
2157,485
2158,253
2159,253
2160,74
2161,449
2163,88
2164,183
2165,979
2166,339
2167,183
2168,994
2169,994
2170,1026
2172,339
2173,183
2174,253
2175,183
2176,88
2177,339
2179,170
2181,5
2182,5
2183,253
2185,805
2186,25
2188,188
2189,183
2190,795
2191,251
2195,1026
2196,1043
2197,1049
2198,919
2199,919
2202,835
2203,990
2204,835
2205,835
2207,25
2209,919
2210,930
2213,1043
2216,1043
2217,1043
2218,1043
2219,1043
2220,919
2221,795
2222,279
2223,1072
2224,881
2225,253
2226,183
2229,937
2230,601
2231,956
2232,229
2233,364
2234,364
2235,442
2236,442
2237,442
2238,601
2239,364
2240,442
2241,442
2242,830
2243,930
2244,170
2245,196
2246,196
2247,253
2248,364
2249,919
2250,956
2251,795
2252,71
2253,919
2254,919
2255,956
2256,364
2257,25
2258,511
2259,1011
2260,956
2261,919
2262,511
2263,521
2264,521
2265,521
2266,840
2267,144
2268,144
2271,442
2272,442
2273,840
2274,449
2275,253
2276,990
2277,253
2278,919
2279,183
2280,183
2282,5
2283,919
2284,919
2285,319
2286,919
2287,1084
2289,966
2290,966
2291,795
2292,253
2295,601
2296,1036
2297,919
2298,862
2299,919
2300,601
2303,1084
2304,1084
2305,930
2306,930
2307,930
2308,937
2309,937
2310,840
2311,937
2312,930
2313,88
2314,930
2316,930
2318,795
2319,795
2321,937
2322,937
2323,937
2324,937
2325,919
2326,919
2327,919
2328,352
2330,485
2331,88
2332,88
2333,88
2334,890
2335,937
2337,428
2338,1091
2339,88
2340,88
2341,1356
2342,521
2343,279
2344,279
2345,1084
2346,1094
2347,930
2348,930
2350,601
2352,666
2353,666
2354,937
2355,1043
2357,279
2358,919
2359,88
2360,919
2361,861
2363,1091
2364,795
2365,795
2366,88
2367,1080
2368,74
2370,5
2372,339
2373,930
2374,930
2375,88
2376,495
2377,174
2378,144
2379,830
2380,930
2381,108
2382,867
2383,1036
2384,5
2385,1036
2386,919
2387,5
2388,1084
2389,930
2390,1036
2393,88
2394,919
2395,919
2398,919
2399,5
2400,930
2404,601
2405,1084
2407,511
2409,88
2410,5
2412,930
2413,795
2414,5
2415,930
2416,511
2417,88
2418,5
2419,174
2420,805
2421,511
2422,795
2423,22
2424,22
2426,805
2427,1106
2428,890
2429,223
2430,223
2431,223
2432,88
2433,1084
2434,1084
2435,364
2439,966
2440,339
2441,339
2442,930
2443,223
2444,442
2445,183
2446,183
2447,1356
2448,1356
2449,5
2451,88
2452,601
2454,1036
2455,223
2456,223
2457,1117
2458,223
2459,1036
2460,1117
2461,5
2462,1036
2463,339
2465,1036
2466,795
2467,1043
2468,1117
2469,961
2470,795
2471,442
2472,5
2475,339
2476,601
2479,862
2480,223
2481,339
2482,339
2483,930
2484,253
2485,5
2486,253
2487,88
2488,919
2489,88
2490,1084
2491,5
2492,930
2493,223
2494,966
2495,966
2496,1124
2497,881
2498,1036
2499,1124
2500,1124
2502,919
2503,339
2504,339
2505,88
2507,930
2508,74
2509,443
2510,334
2511,183
2512,862
2513,18462
2514,88
2515,159
2516,862
2517,88
2518,159
2519,88
2520,196
2521,1124
2522,1124
2523,183
2524,862
2525,930
2526,8
2527,1134
2529,183
2530,930
2531,1124
2532,1124
2533,183
2534,1036
2536,88
2537,1134
2538,1134
2539,442
2540,1133
2541,1133
2542,1133
2544,930
2545,1124
2546,930
2550,1106
2551,1133
2552,930
2553,1133
2558,919
2559,919
2560,196
2565,5
2566,1107
2567,1124
2568,1124
2569,1124
2570,1133
2571,25
2572,919
2573,5
2574,442
2575,5
2576,5
2577,1133
2578,5
2579,1134
2581,88
2582,253
2583,5
2585,5
2586,253
2587,573
2588,253
2589,1137
2590,1137
2591,1137
2592,74
2593,1134
2594,401
2595,919
2596,919
2598,919
2599,25
2601,495
2602,1107
2604,443
2605,443
2606,862
2607,795
2608,511
2609,159
2610,223
2611,88
2613,930
2614,183
2615,88
2616,1150
2617,1124
2618,1124
2619,1124
2621,1150
2622,263
2623,930
2624,1124
2625,88
2626,930
2627,930
2628,1124
2635,1124
2638,1124
2639,1122
2640,1146
2641,5
2643,1124
2645,1107
2646,5
2649,1134
2650,930
2651,795
2653,1122
2655,1107
2656,930
2657,88
2658,1134
2659,1134
2660,1134
2661,919
2662,279
2663,1107
2664,919
2665,795
2666,795
2667,795
2668,88
2669,88
2671,1170
2672,10229
2673,183
2674,183
2675,10229
2676,1134
2677,88
2678,88
2679,88
2680,887
2681,887
2684,442
2686,253
2689,1124
2691,1124
2692,930
2693,229
2695,229
2696,919
2697,919
2698,223
2699,930
2700,930
2701,977
2702,977
2703,930
2705,1122
2706,1122
2707,1122
2708,5
2709,795
2710,887
2712,795
2713,1084
2714,795
2715,919
2717,88
2718,795
2719,930
2720,1114
2721,279
2722,930
2723,930
2724,1076
2725,919
2726,71
2727,71
2728,88
2729,5
2731,930
2732,887
2733,401
2734,1124
2736,919
2737,1124
2739,1124
2740,1124
2741,887
2742,1124
2743,1124
2744,1124
2745,1122
2746,1122
2747,795
2748,159
2749,887
2750,887
2752,887
2753,887
2754,8
2755,930
2757,930
2758,88
2759,930
2760,930
2761,88
2762,1036
2763,196
2764,196
2765,88
2766,1124
2767,352
2768,511
2769,511
2770,352
2772,887
2773,511
2775,511
2776,364
2778,795
2779,795
2780,196
2781,196
2782,887
2783,887
2785,8
2788,887
2789,1185
2790,442
2791,1150
2793,495
2794,183
2796,930
2797,1036
2798,253
2800,603
2801,253
2802,603
2803,1150
2804,1124
2805,253
2806,603
2808,887
2809,253
2810,603
2811,919
2812,919
2813,88
2814,88
2815,253
2816,88
2817,511
2819,495
2820,511
2821,74
2822,495
2823,1106
2824,88
2825,1106
2826,352
2827,352
2828,919
2829,159
2830,187
2832,511
2835,18
2836,1080
2837,183
2838,183
2839,511
2840,1122
2842,805
2843,183
2844,183
2845,449
2846,414
2847,127
2848,1150
2852,1036
2854,1124
2855,1124
2857,88
2858,1124
2859,279
2860,1080
2861,1084
2862,919
2863,603
2864,364
2865,1080
2867,603
2869,795
2870,511
2871,795
2873,223
2874,1084
2876,1084
2877,919
2878,660
2879,887
2880,887
2881,919
2882,603
2883,414
2884,414
2885,511
2886,511
2887,603
2888,919
2889,449
2890,187
2891,88
2892,88
2893,88
2894,88
2895,603
2896,603
2897,183
2898,183
2899,183
2900,603
2901,183
2902,521
2903,183
2904,961
2905,966
2906,930
2907,183
2909,88
2910,1098
2911,1098
2912,1098
2914,1212
2915,930
2916,930
2917,159
2918,881
2920,159
2921,5
2922,1212
2927,364
2930,247
2931,5
2932,88
2933,1212
2934,223
2935,1215
2936,1215
2941,919
2942,220
2945,919
2946,919
2951,881
2952,1154
2953,1154
2954,1154
2956,1084
2957,1084
2959,919
2960,795
2961,71
2962,795
2963,795
2964,795
2965,603
2966,5
2967,88
2968,795
2969,5
2970,603
2971,930
2972,223
2975,5
2977,603
2978,603
2979,1124
2980,1124
2981,919
2982,919
2983,795
2985,1124
2986,1227
2987,1036
2988,352
2989,1210
2993,930
2994,609
2995,1124
2996,442
2997,887
2998,352
2999,919
3000,919
3002,88
3003,5
3004,196
3005,266
3007,25
3008,795
3009,795
3010,795
3017,881
3020,919
3022,919
3024,74
3025,603
3027,603
3029,603
3030,603
3031,603
3032,666
3033,603
3034,603
3036,919
3037,919
3038,603
3039,666
3040,603
3044,919
3046,930
3047,919
3048,795
3052,352
3055,919
3056,919
3057,88
3058,10229
3059,919
3060,919
3061,919
3062,183
3063,183
3064,183
3065,919
3066,795
3068,183
3070,8
3071,266
3072,1124
3073,442
3074,603
3075,930
3077,1124
3078,1124
3079,919
3080,442
3082,930
3083,1124
3084,930
3085,1124
3086,930
3087,253
3088,603
3089,603
3091,930
3093,511
3094,930
3095,919
3096,603
3097,603
3098,5
3099,88
3100,511
3102,919
3103,919
3104,352
3105,830
3108,1036
3112,1216
3113,1216
3114,1216
3115,603
3116,1216
3117,1216
3118,930
3119,319
3120,319
3121,319
3122,919
3123,919
3124,1107
3130,1107
3131,1107
3132,1108
3134,251
3135,1102
3137,930
3138,930
3139,251
3140,840
3141,930
3142,1102
3144,919
3145,1102
3146,251
3147,919
3148,251
3149,251
3150,251
3151,795
3152,1080
3153,251
3154,795
3155,251
3156,1201
3157,961
3158,930
3159,183
3160,1124
3162,1250
3163,54
3165,1212
3166,930
3167,1260
3168,795
3169,795
3171,54
3172,977
3173,251
3174,251
3175,88
3176,251
3177,977
3178,251
3180,1253
3181,1253
3182,603
3183,603
3185,603
3187,386
3190,54
3191,930
3194,1250
3195,1250
3196,1250
3197,977
3198,266
3199,930
3201,603
3202,603
3203,603
3204,603
3205,603
3206,1250
3207,1250
3208,1250
3209,603
3210,88
3212,1266
3213,930
3214,1250
3215,930
3216,603
3217,919
3218,1266
3219,919
3220,5
3221,5
3223,1250
3225,1267
3226,559
3227,603
3228,559
3229,795
3230,1250
3231,603
3232,64
3233,919
3234,930
3235,1267
3236,930
3237,930
3238,1267
3239,251
3240,603
3241,1124
3242,930
3243,251
3244,559
3245,919
3246,919
3247,1267
3248,1084
3249,919
3250,1267
3251,1267
3252,1270
3253,1270
3254,603
3255,1102
3256,1102
3257,919
3258,1124
3259,1267
3260,603
3261,1267
3262,919
3263,795
3264,1270
3265,1267
3266,159
3267,251
3268,251
3269,251
3270,1102
3271,795
3272,251
3273,1102
3274,251
3275,74
3276,223
3279,1124
3280,805
3281,1251
3282,1270
3283,1270
3284,1124
3285,930
3286,183
3287,127
3288,54
3289,229
3290,559
3291,1084
3292,1084
3295,603
3297,603
3298,1084
3299,1251
3300,603
3301,919
3302,919
3303,1102
3304,54
3305,919
3306,795
3307,251
3308,1251
3309,930
3310,1154
3311,559
3312,930
3313,919
3315,919
3316,251
3317,603
3318,1216
3319,1108
3321,485
3322,251
3324,352
3325,352
3327,386
3328,919
3330,805
3332,805
3333,521
3334,54
3335,795
3336,74
3337,183
3338,183
3339,229
3340,442
3342,8
3345,183
3346,183
3347,919
3348,919
3349,919
3350,603
3351,1287
3353,1287
3354,1287
3355,511
3356,1108
3357,1108
3358,919
3359,8
3360,919
3361,795
3363,511
3364,511
3366,1084
3369,919
3375,1084
3376,1084
3378,1267
3379,930
3380,1267
3381,930
3382,88
3383,919
3384,919
3385,74
3387,74
3388,196
3389,8
3390,88
3394,88
3395,582
3396,7
3397,919
3398,5
3400,183
3402,795
3403,919
3404,1291
3405,449
3408,229
3409,830
3410,1313
3412,88
3413,977
3416,1316
3418,930
3420,521
3421,1313
3426,1284
3427,1284
3428,919
3429,88
3430,919
3431,1284
3432,253
3433,88
3434,830
3435,251
3436,930
3437,930
3438,1154
3439,1154
3440,851
3441,104
3442,253
3443,253
3444,253
3445,1121
3446,88
3447,88
3448,29
3449,930
3450,449
3451,930
3452,795
3453,339
3454,930
3455,930
3456,253
3457,1250
3458,919
3460,183
3461,196
3462,183
3463,442
3464,442
3465,442
3467,1313
3468,930
3469,183
3470,930
3471,159
3473,919
3474,919
3475,364
3477,442
3478,364
3479,930
3480,30
3481,919
3483,442
3484,1334
3487,830
3488,603
3489,603
3490,830
3491,603
3493,1290
3495,830
3496,159
3497,1347
3498,1347
3499,795
3500,830
3501,930
3502,442
3503,521
3504,521
3506,930
3507,221
3509,1270
3510,1352
3511,511
3512,1352
3513,930
3514,511
3515,1352
3516,930
3517,930
3518,930
3519,930
3520,930
3521,930
3522,1343
3523,1320
3524,253
3525,251
3526,795
3527,266
3528,511
3529,603
3530,603
3531,1352
3532,511
3533,603
3534,251
3535,511
3536,1347
3537,1036
3538,830
3539,183
3540,966
3541,183
3542,930
3543,253
3544,183
3545,183
3546,930
3547,1119
3548,1250
3549,183
3550,582
3551,930
3552,919
3553,919
3554,930
3555,603
3557,1251
3558,702
3559,1251
3560,603
3561,1036
3562,1251
3563,253
3564,930
3565,930
3566,511
3567,1307
3568,339
3569,919
3570,930
3571,930
3572,919
3573,919
3574,485
3575,930
3576,1352
3577,930
3578,930
3579,795
3580,506
3581,930
3582,511
3583,1250
3587,511
3588,1307
3589,795
3590,795
3591,795
3592,521
3593,511
3594,511
3595,530
3596,253
3597,442
3598,930
3599,447
3601,930
3602,1250
3604,919
3606,919
3607,930
3608,1036
3610,603
3611,1376
3612,603
3613,511
3618,603
3619,603
3621,53
3622,603
3623,603
3624,603
3625,603
3626,919
3627,919
3628,919
3631,666
3632,247
3633,603
3634,603
3635,603
3636,666
3639,352
3640,930
3641,352
3642,5
3643,930
3644,919
3645,919
3646,795
