src,dst
419927,8956
419928,8956
419929,8956
421655,8960
426956,8972
427407,8987
432659,9009
432660,9009
434586,6498
435137,8036
435688,9020
435914,9022
437015,9027
442842,9050
443668,9050
447319,9074
447320,9074
447396,9074
448922,9062
450198,5690
457826,9192
458678,9213
458679,9215
461880,9201
462431,9278
462632,9280
465408,9292
465910,9327
466386,9333
470738,9381
470789,9383
471390,9377
472091,2715
472617,9311
472618,4
474519,9435
474520,9427
476146,9454
476672,9464
476698,9467
476724,9341
476875,9449
477351,9475
477352,9475
477353,9475
477629,9478
477630,9478
477681,6309
480132,9510
481283,9544
481659,9536
482486,8007
482862,9501
483263,9573
483264,9573
483790,9587
487966,9667
488717,9691
489093,9691
489144,9691
491671,9759
491722,9759
493123,9775
494824,9795
495825,9835
496076,9841
496802,9852
498103,9842
498679,9871
500980,9920
502881,9852
505207,9987
505208,9987
505334,9972
506310,10013
506311,10013
508012,10049
508413,10055
508739,10005
510390,10078
511866,10088
513417,10088
513418,10088
513419,10088
514720,10086
514746,10086
514772,10117
518398,10137
522676,10155
526352,10162
526353,10162
527254,10169
533130,10191
535831,10213
539957,10230
542008,10238
542934,10180
546285,9735
547886,10121
548137,10295
548163,10289
548164,10289
549065,10316
549066,10316
549067,10316
550493,10337
550794,10343
551145,10347
551421,10355
553347,10377
554848,10425
556099,10450
556850,10463
565551,10539
568302,8738
568303,10604
568529,10608
569905,10619
570006,9299
571982,10631
573833,73
576234,10669
577160,10687
581836,10727
582488,7815
589789,10838
590190,10856
594018,10926
594369,10928
596723,10964
596974,10953
597275,10964
597776,10981
598127,10977
598853,2230
599604,11019
599830,11033
600456,11049
600832,11000
602058,11009
603834,11079
605210,11141
605411,11145
605412,11145
606663,11165
607589,11178
608391,11186
608842,11210
610218,11232
610219,11232
610220,11232
610221,11232
610322,11220
611398,11259
612274,11270
614200,206
616126,11328
616127,11328
621328,11351
626704,11277
629780,11375
631306,11381
636657,11411
636758,11412
637384,11413
638585,11418
640787,11433
641013,11436
641039,6314
643290,11458
646416,11370
648842,11459
650193,11500
652144,11543
655545,11582
656121,11590
656747,11595
658798,11609
662224,9693
663025,11650
664051,11662
665177,11659
665328,11687
665929,11680
666405,11691
666506,11703
667132,11703
667208,11713
668259,11722
668535,11609
670586,11746
670587,11746
670988,11749
675664,11769
684491,11833
684492,11836
687118,11609
694594,11899
694595,11899
694771,11899
694972,11628
695098,11359
700150,11959
701351,11960
701377,11971
703428,11980
703954,12021
704805,12028
704806,12029
704857,11892
705158,12026
706634,12053
707560,12067
708412,12080
708563,12054
710264,11450
712115,12118
716366,10236
719792,12231
719868,12225
721969,12262
721995,12283
721996,12283
722172,12258
725023,12305
725399,12321
725575,7351
728451,12353
729577,12365
732555,12410
733306,12421
734057,12425
734058,12425
734134,12415
737610,12180
738436,12461
738437,12461
739413,12466
740189,12469
743665,12498
744591,12495
748943,12512
749044,12521
751270,10540
753046,12549
758823,12582
761924,12590
762500,12597
765701,12612
766227,12611
769130,12643
769881,12641
773132,12665
776033,12700
776084,12702
777610,12710
777636,12710
777637,12710
780588,12753
782214,12763
784515,12790
784516,12790
784542,12587
789768,12816
790469,12768
791495,5604
791996,12854
793322,12826
797424,12881
798625,12885
799851,12884
800177,12900
800478,12902
801379,12913
802055,12913
809807,12958
811258,12993
811784,7185
811785,7185
813236,13015
813962,13023
814563,13023
814764,12962
817115,12140
818916,13089
819067,13091
820368,13112
824369,13142
829471,13159
830647,13194
831348,13204
831399,13204
831850,13206
832576,13220
832578,12960
833679,13196
834080,13199
834156,13241
834932,13215
834933,13215
835184,9016
835510,13252
836661,13275
836687,13260
838113,11797
838164,13131
838840,13301
838891,13301
838892,13301
839118,13300
839119,13300
839496,13314
840747,13326
841648,13335
842149,13342
842150,13335
844701,13371
846402,13389
851503,13442
853105,13456
853531,13470
853782,13474
854208,13475
854535,13471
858386,13528
858887,13496
860738,13550
860839,13550
861015,13556
861691,13532
865867,13586
868393,13612
868394,13612
869320,13620
871421,13623
875122,13638
876123,13650
876249,13655
881401,13655
881402,13655
881403,13655
881404,13655
882255,13686
882306,13687
887683,13211
887684,13721
888660,13729
891561,13747
896288,13757
896964,13797
898090,13690
898091,13690
898417,13810
900068,13784
900319,13805
900445,13805
901346,13833
901347,13833
904848,13867
905274,13869
905325,13543
906101,13853
906102,13853
906103,13853
906579,13873
912335,13935
912736,13936
913562,13939
920192,13981
921168,3689
921169,13989
921370,13983
925372,13984
925398,14034
927999,14067
931550,14095
932201,14108
935202,14078
935403,14140
935529,14078
935805,14147
936181,14088
938432,14168
941983,14177
942159,14187
942560,13784
946861,14226
950037,14219
954388,14280
955289,14301
957290,14270
959366,14351
963142,14392
966719,14434
967395,14437
968496,14444
969297,14457
971098,1321
972349,14500
974601,14516
982881,14585
982882,14585
982933,14595
984209,13497
985510,14620
986361,14634
986612,14402
986763,14588
988489,14664
989865,14686
992292,14616
992293,14719
994944,14752
995295,14752
995996,14762
997097,14781
999748,14571
1000474,14812
1000750,14819
1001626,14830
1008428,14872
1011279,14856
1015005,14928
1015006,14928
1015132,14910
1015358,14889
1016459,14947
1018935,14966
1025486,15011
1026462,15021
1028013,575
1030789,15052
1030815,15052
1030816,15052
1030817,15052
1033743,15076
1036469,15102
1036995,15100
1037471,13739
1037547,15021
1037623,15113
1043524,15154
1044750,15164
1049477,8447
1051903,15202
1051929,15141
1053330,15207
1053656,15208
1055432,15224
1056008,15224
1060284,15076
1060735,15266
1060736,12251
1060837,13952
1062038,12251
1063764,15285
1065790,15278
1065791,15278
1065792,15278
1066793,15283
1069044,15323
1069270,15326
1069296,15329
1069422,15333
1072198,15338
1073099,15361
1074475,15368
1080551,13329
1083852,15427
1093231,15502
1093782,15510
1096633,15526
1097084,15530
1098935,15552
1100286,15567
1100287,15567
1100288,15567
1101464,15567
1104065,15392
1104266,15581
1104492,15597
1104718,15606
1105119,15584
1107345,15635
1107396,15635
1108297,15514
1108423,15621
1109425,15651
1109576,15649
1109852,15651
1109853,15651
1110079,15662
1110855,15670
1110856,15670
1113057,15651
1116633,15710
1116984,15701
1117260,15711
1121761,15740
1121937,15713
1122688,15713
1125314,15596
1125640,15784
1129641,15649
1130692,15794
1132243,15784
1132594,15853
1134145,15853
1134596,15888
1137847,173
1140098,15841
1142599,15974
1142950,15984
1143276,9731
1143277,15984
1143278,15984
1143279,15984
1144430,15995
1145456,16003
1152282,16013
1153233,16030
1153384,16032
1153810,16032
1155386,16050
1157413,16065
1160564,16098
1161115,16108
1167716,16146
1169542,11713
1170418,12643
1172294,16230
1173295,12197
1180547,16313
1180548,16313
1182024,16320
1190275,16375
1195277,16413
1196678,16428
1199505,16467
1201156,16485
1201532,16480
1203008,16502
1207559,16539
1208285,16542
1208386,16528
1208862,16540
1209188,16542
1209864,16552
1210040,16556
1210041,16556
1210367,16564
1210943,16574
1212546,16565
1213372,16583
1215299,16605
1216375,16613
1216901,16604
1217227,16631
1217228,16631
1217254,13148
1217605,13148
1218856,16644
1219307,16646
1219483,16611
1221234,16487
1221235,16487
1221836,16601
1222063,16658
1222289,16665
1223015,16680
1224591,16692
1224942,16698
1234018,16749
1237119,16742
1237170,16497
1238346,16788
1241272,16816
1242948,16822
1246624,16873
1250850,16907
1251301,16915
1252227,16921
1253453,16939
1256579,16953
1257455,16958
1257631,16974
1259432,16988
1259433,16988
1260409,16988
1260810,17000
1261811,17017
1262087,17021
1265113,17039
1268139,17024
1268565,17005
1270241,17066
1270242,17066
1271068,17073
1271369,17076
1274321,17096
1276798,17117
1279124,17117
1280600,17094
1281301,17175
1281302,17175
1281303,17175
1284829,17219
1285530,17229
1288831,17246
1292782,17294
1295108,17208
1295109,17208
1297260,17334
1298311,2679
1298937,17357
1299388,15982
1305014,17413
1305040,17407
1308142,17431
1312068,17468
1312094,17405
1318445,17510
1318921,17510
1319797,17510
1321498,17408
1321749,17407
1322725,17537
1323626,423
1324652,17468
1325053,17537
1326029,17585
1327480,17603
1327663,12067
1327664,12067
1328023,17608
1328314,17604
1328564,17626
1329607,17685
1329757,17687
1330600,17711
1330755,17710
1331006,17720
1332190,12067
1332216,17686
1333301,17737
1333399,17755
1333520,17800
1333686,17816
1334079,13654
1334324,17827
1334325,17827
1334326,17827
1334327,17827
1334532,17774
1334562,17850
1335093,17870
1335231,17861
1335232,17861
1335664,17890
1335750,2504
1336636,17927
1336637,17927
1337500,17962
1338066,17978
1338507,17961
1338508,17961
1338509,17961
1338510,17961
1338878,17978
1340035,18058
1340088,18060
1340508,18073
1340777,18082
1341182,18052
1341376,18112
1341561,17850
1341756,7412
1342623,18155
1342897,18131
1343004,18184
1343186,18197
1343352,9885
1343415,18205
1344590,18166
1344656,18257
1345192,18286
1345383,18290
1345435,18300
1346021,18316
1346126,18284
1346534,11680
1346923,18076
1347311,18366
1347685,18378
1348367,18314
1348798,18430
1348935,18431
1348955,18428
1349011,18447
1349398,18468
1350205,18475
1350206,18497
1350207,18497
1350208,18497
1350209,18497
1350210,18497
1350317,18380
1350544,18510
1351334,18544
1351371,18550
1351397,5543
1352899,18621
1353306,18633
1353564,18638
1353636,18336
1353637,18336
1353751,18638
1353994,12205
1354300,18669
1354398,18657
1355613,18738
1355614,18738
1355704,18745
1355730,18657
1356400,18774
1356502,18781
1356574,18590
1356575,18796
1356654,18781
1356970,18774
1357140,18816
1357208,18789
1357623,18844
1357624,18844
1358142,18873
1359000,18911
1359090,18915
1359271,18913
1359374,18862
1359854,18929
1360265,18945
1360611,18975
1360879,18917
1361106,18911
1361107,18774
1361441,18971
1361582,19006
1361686,18896
1362281,19019
1362707,19048
1363428,19083
1363429,19083
1363521,18896
1364126,19102
1364153,19061
1364253,3238
1364418,19115
1364444,19115
1364746,19127
1364768,18426
1365441,19150
1365725,19173
1365765,19155
1365801,19120
1366662,19203
1366663,19203
1367039,19216
1368198,19275
1368245,19227
1368527,19291
1369130,19311
1369131,19311
1369427,4707
1369517,19322
1369518,19322
1369611,19316
1369917,19342
1370081,19351
1370508,19311
1370621,19367
1370622,19367
1371276,18451
1371277,18451
1371495,19406
1371580,19373
1371581,19373
1372313,19403
1372314,19403
1372315,19403
1373258,19491
1374190,19534
1374304,19537
1374361,19538
1374566,19236
1375170,19583
1375513,19591
1375779,19605
1376188,19620
1376189,19620
1376691,10544
1376758,19641
1376759,19641
1377948,19681
1377974,19675
1378003,19571
1378004,19571
1378005,19571
1378006,19571
1378007,19571
1378008,19571
1378374,19681
1378852,19706
1379397,19710
1379877,19705
1379880,608
1379997,19771
1380050,19771
1380201,19761
1380358,19783
1380359,19469
1380736,19795
1381173,17129
1381179,19827
1381180,8019
1381948,19856
1382006,19836
1382053,19860
1382482,3259
1382777,19889
1382778,19889
1382779,19889
1382780,19889
1382897,19903
1383057,19905
1383974,19932
1384269,19945
1384305,19917
1384403,19948
1384758,19925
1385519,19971
1386836,20021
1387185,20040
1387247,20040
1387358,20053
1387359,20030
1387502,20066
1388212,20088
1388213,20092
1388214,20092
1388745,20115
1388766,20108
1389549,20124
1389551,20151
1389641,20155
1389642,20155
1389935,20158
1390291,20158
1390755,20187
1390824,20135
1392105,19195
1392126,20196
1392597,20241
1392650,20243
1392651,20243
1392652,20243
1392653,20243
1392797,20247
1393680,20271
1393742,20271
1393935,20295
1394395,20297
1394402,20297
1395465,20366
1397229,20397
1397638,20385
1398628,20002
1398731,20503
1398995,20520
1399398,20425
1399514,20532
1399544,20544
1399658,20546
1399793,20553
1399794,20553
1399836,20534
1399837,20534
1399907,20553
1400276,20568
1400415,20568
1400416,20568
1400544,20581
1400606,20584
1401616,20623
1402191,20643
1402743,11590
1402883,20583
1404437,20735
1404691,20715
1404696,20715
1404977,20757
1405093,20752
1406292,20802
1406697,20835
1406860,20729
1407575,20870
1407608,20862
1408552,20907
1408635,20882
1409611,20956
1409617,20947
1409618,20947
1409619,20947
1410091,20977
1410245,20977
1410246,7757
1410341,20992
1410596,20977
1410961,21020
1410962,21020
1411243,21011
1411248,9171
1411402,21024
1411640,20996
1411641,20996
1413596,19900
1413635,21117
1413951,21141
1414597,21167
1414630,21167
1414855,21179
1415566,21222
1416302,21265
1416372,20124
1416415,21271
1416663,21268
1416761,21241
1416808,20977
1416812,21282
1417028,20988
1417037,21268
1418421,18668
1418445,21362
1419240,21395
1419284,21420
1420560,21484
1421071,18425
1421121,21510
1421265,21530
1421989,21565
1422109,22
1422121,21549
1422155,21570
1422227,21574
1423121,21613
1423122,21613
1423287,21486
1423344,21627
1423561,18603
1423685,21641
1423994,21591
1424008,21658
1424245,21655
1425748,21747
1425749,21747
1425750,21747
1426035,21760
1426083,21748
1426411,21722
1426439,21736
1426440,21736
1426496,21771
1427318,21809
1427699,21831
1428162,21811
1428700,21811
1428706,21811
1429007,21893
1429197,21843
1429198,21843
1429760,21926
1429761,21926
1429762,21926
1429763,21926
1430032,21933
1430091,21920
1430332,21939
1430580,21809
1431599,22015
1431971,22021
1431972,22021
1432310,22034
1432311,22040
1432312,22040
1432509,21997
1432516,22036
1433221,22059
1434362,22066
1434363,22066
1434417,22137
1434418,22137
1435167,22179
1436000,22210
1436048,22212
1436058,22212
1436083,22073
1436084,22073
1436139,22214
1436140,22214
1436255,22214
1437132,22248
1437525,22258
1437773,22277
1438032,22288
1438150,21976
1439492,22329
1439771,9778
1440150,22356
1440471,22366
1440472,22366
1441445,22393
1441575,22393
1441746,22407
1442002,22409
1442703,22422
1442853,22420
1444301,22524
1445105,22557
1445320,22566
1445321,22566
1445322,22566
1445381,22569
1445573,11459
1445875,22528
1445912,22566
1446216,22607
1446217,22607
1446510,22620
1446536,22504
1446947,22595
1447024,22636
1447178,22653
1447299,22654
1447417,22648
1448038,22630
1448039,22684
1448156,22684
1448292,22691
1448479,22699
1448506,22627
1449159,22719
1449206,22718
1449469,22731
1449676,22719
1450264,22768
1450969,22767
1451019,22788
1452252,22840
1452413,22773
1452573,22846
1452644,22880
1452645,22880
1452893,22879
1452974,22890
1453371,22916
1454215,22955
1454736,20429
1455775,6652
1456101,21151
1456139,23007
1456308,23054
1456548,23064
1456549,23064
1456736,23068
1457493,23090
1457740,23091
1458098,23081
1458099,23081
1458469,23108
1458470,23108
1458737,23049
1458816,23072
1459424,23099
1459456,23152
1459457,23152
1459878,23158
1460042,23173
1460326,23154
1460329,23193
1460416,23197
1461427,23228
1461894,23231
1461944,23245
1461977,9741
1462260,23158
1462678,23303
1462918,23300
1463050,23276
1464845,23411
1464849,20010
1465001,23472
1465002,23472
1465003,23472
1465033,23319
1465177,23501
1465785,23391
1465786,3947
1465787,23529
1465788,23529
1466238,23388
1466498,23531
1466499,23531
1466500,23531
1468332,23593
1468899,21619
1469271,23648
1469792,23656
1469813,23658
1470207,23672
1471230,23702
1471301,23703
1471438,23629
1471682,23712
1472686,23727
1473136,23690
1473526,23779
1474593,22494
1474715,23833
1474771,23832
1475013,23839
1475070,23779
1475481,23833
1475484,23472
1475659,23841
1475675,23830
1475676,23830
1475712,363
1475742,23874
1475768,23833
1476112,23891
1476143,23887
1476144,23887
1476145,23887
1476228,23898
1476272,23900
1476807,23908
1477158,23938
1477969,20401
1478390,23993
1478668,24009
1478855,24006
1479045,24022
1479053,24023
1479404,23983
1481074,24082
1482362,24139
1482865,24159
1483349,10122
1483512,24152
1483513,24152
1483569,24192
1483824,22836
1483887,24202
1484094,24061
1484095,24061
1484208,2591
1484209,2591
1484770,24244
1485174,24267
1485224,24245
1485304,24214
1485834,24232
1485847,24298
1486235,24314
1486398,24227
1486584,24298
1486980,24298
1486983,18745
1486986,24343
1487114,24339
1487368,24362
1487867,24373
1487902,24373
1488025,21847
1488044,22445
1488080,24369
1488355,24389
1488356,24389
1488383,23992
1489309,539
1489338,24416
1489339,24416
1489590,24214
1489691,24439
1490608,24418
1490621,24467
1490839,24464
1490859,24472
1490885,24450
1490895,24418
1491067,24464
1492018,24521
1492141,24518
1492142,24518
1492290,24514
1492458,24536
1492541,24536
1492629,24464
1492964,24537
1493400,24488
1493418,24572
1493485,24572
1493611,24580
1493637,24398
1493770,24540
1493771,24540
1494297,24613
1494446,24613
1494955,24623
1495028,24516
1495029,24516
1495098,24640
1495542,24662
1496182,24588
1496186,24681
1496696,24636
1497119,24720
1497304,24725
1497696,24720
1497880,24742
1499732,24752
1499733,24752
1499769,24810
1500175,24827
1500176,24827
1500179,24820
1500622,24840
1500663,24772
1501331,24860
1502267,24878
1502268,24878
1502309,24894
1502570,24906
1503531,24942
1503684,24752
1503696,24948
1504110,24964
1504111,24964
1504445,24978
1504446,24978
1504475,24605
1505023,24776
1505157,24972
1505763,25037
1506527,24776
1507211,25078
1507558,25086
1507736,25109
1507762,11135
1507774,6
1507855,507
1508043,25121
1508157,25113
1508490,25134
1508491,25134
1508668,25151
1508677,24962
1508678,24962
1509084,25170
1509085,25170
1509089,25024
1509168,25179
1509523,25182
1509560,25189
1510099,25190
1510846,22462
1511218,25232
1511219,25232
1511220,25232
1513145,25298
1513300,25305
1513326,25289
1514122,25327
1514264,25333
1515191,25358
1516478,25343
1516635,14095
1517079,25286
1517122,25440
1517436,23785
1518166,25440
1518223,25482
1518421,25490
1518579,25483
1518877,25506
1518891,25511
1519264,25529
1519693,25539
1520036,25558
1520295,25568
1520331,25483
1520697,25409
1520877,25594
1521287,25568
1521807,24604
1521808,18002
1521925,25632
1521956,25632
1521998,25615
1521999,13264
1522267,25651
1522989,25671
1523010,24398
1523328,25689
1523608,25700
1523792,25690
1523884,25464
1524168,25708
1524950,25738
1525047,25209
1525158,23974
1525192,25495
1525193,25495
1525194,25495
1525403,25780
1526477,25825
1527005,25713
1527006,25713
1527173,25850
1527199,25846
1527478,25854
1528349,25903
1528350,25903
1528351,25903
1528671,4551
1528881,25894
1530128,25986
1530163,25937
1530615,25981
1531070,26014
1532040,25992
1532566,25632
1532793,26014
1532997,26088
1533202,26095
1533512,13984
1533531,26081
1534210,26133
1534211,26133
1534634,26147
1534725,25946
1534861,26141
1534964,26044
1534965,26044
1534966,26044
1535223,26167
1535224,26178
1535450,26189
1535483,26176
1535841,26170
1535863,26178
1536116,26220
1536320,26234
1536744,26244
1536955,26218
1537123,26252
1537244,26259
1537254,26257
1537833,26294
1537867,25946
1537884,26237
1538361,26293
1538698,26339
1538724,26329
1538859,26345
1538919,26345
1539146,26294
1539244,26352
1539271,26261
1539379,26323
1539381,26360
1539542,25451
1539543,26110
1539631,26345
1539774,26383
1540132,26390
1540184,24960
1541116,26430
1541569,26417
1541570,26417
1541991,26436
1542239,26450
1542548,26471
1542591,26475
1543050,26465
1544672,26529
1544700,26537
1544802,26508
1545072,26505
1545073,26505
1545076,26505
1546319,26326
1546402,26606
1546526,26578
1546619,26614
1546620,26614
1547983,26674
1548390,25623
1548815,26712
1548841,26656
1549317,26733
1549518,26741
1549605,26735
1549610,1998
1550011,26764
1550012,26764
1550013,26764
1550014,26764
1550287,26769
1550478,26660
1550646,26748
1551059,6514
1551342,26815
1551642,26829
1552433,26863
1552900,26529
1553948,26902
1554246,26916
1555561,26961
1555762,26958
1555881,26930
1556105,26974
1556215,26978
1556216,26978
1556470,20904
1556471,20904
1556519,26988
1556986,26994
1557128,26994
1557602,27032
1558277,27057
1558546,27069
1559082,27080
1559083,27080
1559453,27103
1559898,27136
1559960,27138
1560093,27146
1560285,27137
1560286,27137
1561306,27146
1561512,27189
1562186,27205
1562187,27215
1563452,27279
1563622,27211
1563680,27146
1564313,18033
1565654,27341
1565808,27351
1566249,27323
1566258,14752
1567168,27396
1568198,27146
1568236,27429
1568499,27428
1569808,27465
1569873,27492
1570047,27502
1570373,27506
1570669,27511
1570680,27500
1570829,27508
1570843,27553
1570844,27553
1570845,27553
1570873,27553
1571051,27558
1571541,25221
1572725,27626
1572831,27554
1572832,27554
1573600,27703
1573924,27724
1574444,27730
1574707,27730
1575218,27721
1575219,27721
1575282,7542
1575283,7542
1575357,22489
1575379,27786
1575653,27813
1576022,27830
1576263,25668
1576473,27826
1576550,11609
1577581,27876
1577903,26293
1577937,27898
1578063,27908
1578483,27309
1578927,27928
1579401,27951
1579461,27976
1580276,28012
1580359,28003
1580360,28003
1580361,28003
1580677,27976
1580719,28035
1580729,28027
1580941,28029
1580944,28045
1580946,28045
1581021,28011
1581100,28006
1581907,27942
1582008,28006
1582012,28099
1582230,24755
1582441,28115
1582878,20514
1582879,20514
1582880,9667
1582885,9667
1582990,28139
1582991,28139
1583574,28167
1583603,28168
1583759,26635
1583910,28180
1584029,28183
1584569,28199
1584828,13193
1584909,28242
1584964,28183
1585150,27936
1585181,28247
1585506,28257
1585569,28257
1585698,28254
1585699,28254
1586094,28234
1587105,28292
1587261,27833
1587587,28338
1587595,28349
1587649,28349
1587677,28316
1589143,28431
1589331,28437
1590448,28474
1590449,28474
1590696,28443
1590786,28492
1591074,28486
1591704,27882
1592220,28537
1592525,631
1592526,631
1592790,28574
1592791,28574
1592828,28574
1592829,28574
1592890,28581
1593365,28587
1593659,28406
1593664,28512
1593734,28608
1593930,28605
1594083,11233
1594254,28633
1594255,28601
1594489,28637
1594588,28649
1595231,28664
1595232,28664
1595356,28671
1595503,631
1595504,28649
1596121,28695
1596422,28664
1596581,28653
1597108,28730
1597109,28730
1597110,28730
1597214,28515
1597357,28730
1597533,28743
1597632,28730
1597633,28730
1597897,28601
1597898,28601
1597899,28601
1598912,28366
1598949,28366
1599203,28769
1599920,28815
1600395,28775
1601472,28842
1601785,28850
1603485,28941
1603486,28941
1603862,28957
1603863,28957
1605099,28993
1606752,29068
1607168,29031
1607205,16628
1607278,29096
1607323,29096
1607371,26839
1607612,29116
1607660,29121
1608162,27055
1608185,29134
1608619,29137
1608695,27399
1609342,29168
1609343,29168
1610052,29185
1610054,29114
1610055,29114
1610120,29190
1611073,28715
1611267,29238
1611376,29243
1611512,29253
1611538,29176
1613853,29281
1613913,29268
1614084,29292
1614182,29332
1614213,29354
1614405,29361
1614604,29367
1614806,29380
1614974,29356
1615046,29386
1615732,29415
1615845,29429
1616464,29449
1616894,29456
1617154,29121
1617411,29437
1617791,29520
1617834,29446
1619051,29585
1620088,29459
1620165,23025
1620190,29596
1620248,29590
1620386,29636
1620622,29646
1620648,29646
1620758,29637
1620776,29617
1620777,26556
1621907,24689
1622251,29673
1622435,29713
1622436,29713
1622636,29713
1622787,29731
1622788,29731
1622789,29731
1622790,29731
1622791,29731
1623008,27698
1623077,29731
1623154,29731
1623199,29731
1623637,29758
1624005,29759
1624077,13347
1624200,28511
1624201,28511
1624276,29781
1624469,29786
1624470,29786
1624471,29786
1624512,29786
1624982,29811
1625125,29760
1625133,29760
1625175,29815
1625341,29781
1625346,29646
1625797,29835
1625798,29835
1626180,29851
1626326,29860
1626529,29869
