src,dst
801,84223
802,65145
804,40683
805,45196
807,8842
808,50413
809,62406
810,65209
813,30618
820,68986
825,28241
826,57082
829,65339
830,40832
831,63426
832,80782
839,25280
847,21881
849,66321
850,9856
854,62518
856,38517
863,68962
865,40440
869,28929
873,68411
875,37600
885,22275
886,50297
887,50528
890,47851
905,79438
912,67118
913,81216
914,65334
926,40836
927,48858
934,65352
938,66456
939,80695
942,60291
943,63413
945,65143
951,34386
956,76941
957,45325
958,46787
959,63109
960,41459
964,61113
967,14286
968,13642
970,21865
975,28327
978,45728
979,65020
980,41631
983,34122
985,34124
988,68903
989,14609
993,90223
994,68971
995,40944
1004,80709
1009,81338
1011,79213
1016,69281
1031,21879
1033,69285
1037,16420
1040,63342
1047,17909
1048,43801
1049,81196
1050,38034
1052,67590
1054,35251
1055,103651
1057,68892
1058,66841
1071,36190
1075,62913
1077,65704
1080,28239
1081,47986
1084,68991
1095,67813
1097,68780
1109,80392
1114,68537
1130,56102
1134,72538
1139,66443
1140,80707
1143,79083
1147,92270
1149,99341
1150,65071
1154,41313
1156,64948
1166,80475
1168,21796
1171,47321
1174,66013
1183,68535
1184,62891
1185,55645
1187,47936
1191,66521
1202,79219
1205,62893
1211,67694
1212,23848
1213,64735
1217,41311
1218,66386
1220,65508
1224,24436
1231,49035
1233,80368
1234,71876
1235,32012
1239,25853
1240,66020
1242,40845
1243,68610
1246,44122
1257,92037
1259,27857
1262,27149
1284,65974
1290,67811
1293,63296
1294,63376
1295,103290
1297,29830
1299,81698
1305,79309
1308,30241
1309,30454
1319,80693
1321,65318
1322,38858
1325,32458
1327,65320
1334,38855
1338,65172
1343,37551
1344,34388
1345,35244
1356,38860
1362,35734
1364,38851
1368,80685
1374,37549
1375,54838
1382,38473
1386,52881
1388,49843
1395,68567
1396,40690
1398,40825
1402,51609
1414,44696
1423,65305
1424,44810
1425,44824
1428,45495
1433,46133
1435,46637
1436,46727
1437,46732
1444,47834
1449,65309
1453,49005
1454,69007
1457,49116
1462,77455
1463,68616
1466,49879
1469,50294
1473,86514
1480,51550
1482,51602
1483,51952
1484,56647
1485,52549
1487,52547
1495,54602
1501,55972
1502,55697
1503,56028
1530,62155
1532,103049
1534,60287
1545,61120
1549,61586
1552,62978
1553,62980
1554,67698
1558,62701
1560,62343
1561,63421
1565,62934
1567,63265
1568,65535
1573,80671
1579,81363
1581,80681
1582,64367
1585,65303
1587,64871
1590,64946
1591,65076
1592,69057
1593,64995
1597,66452
1599,68668
1601,81232
1602,80667
1603,67809
1604,67110
1605,67217
1611,76604
1613,80669
1616,68561
1619,79198
1620,99045
1623,68981
1624,68979
1625,69044
1626,69079
1628,69199
1629,73839
1634,69680
1637,71400
1640,74455
1643,71181
1646,81234
1647,71821
1653,73934
1654,74428
1656,99539
1658,74430
1659,72984
1660,74457
1661,73890
1662,73443
1670,79672
1673,80661
1676,80766
1677,80665
1678,80663
1684,80673
1708,85832
1710,85829
1713,82619
1718,85823
1721,86337
1723,86549
1724,86507
1735,88969
1759,93050
1763,93739
1773,96235
1775,96219
1783,104826
1784,97865
1787,99142
1791,100217
1800,102938
1810,109442
1819,107659
1820,107801
1822,108053
1829,109367
1839,111165
1849,112069
1850,112071
1859,114058
