src,dst
760,886
761,893
762,894
764,899
765,908
766,902
767,908
768,908
769,910
770,910
771,779
772,899
773,910
774,909
775,11
776,910
778,349
781,894
782,924
783,924
784,926
785,926
787,926
788,930
789,930
790,926
791,931
792,929
793,929
795,935
796,928
797,904
798,929
799,926
801,439
802,290
803,917
804,936
805,917
806,918
808,939
810,898
811,944
812,948
813,949
814,917
815,682
817,918
818,928
819,928
820,939
821,944
822,808
823,917
824,952
825,957
826,955
827,917
828,603
829,707
830,707
831,644
832,934
833,922
834,962
835,955
836,750
837,955
838,607
840,955
841,955
843,955
844,929
845,966
846,980
847,980
848,966
849,980
850,947
851,905
852,944
853,981
854,980
855,981
856,981
857,981
858,983
860,980
861,982
862,984
863,980
864,911
866,963
867,982
869,685
870,971
871,944
872,981
873,948
874,997
875,982
876,981
877,993
878,730
879,971
882,138
884,981
885,763
886,981
887,993
888,899
890,926
891,1004
892,1004
893,1001
894,981
895,1001
896,1004
898,1004
899,1012
900,965
901,1023
902,1004
903,1004
904,429
905,871
906,997
907,957
908,1027
909,971
910,1012
911,949
912,916
914,981
915,916
917,445
918,1012
921,1031
922,21
923,1040
924,1027
927,1027
928,1045
929,1019
930,1019
931,1049
932,949
933,949
934,1051
935,1051
937,1051
939,934
940,628
941,628
942,628
943,728
944,1053
946,1055
947,1055
948,1051
949,1015
951,1051
952,894
953,1019
954,728
955,1015
956,659
957,1061
958,1061
959,255
960,213
961,963
962,1062
963,1061
964,1065
965,827
966,823
967,827
968,1066
969,1066
971,1066
972,1066
973,1066
974,1068
975,1068
976,1068
977,1068
978,1068
979,1068
980,893
981,1068
982,1070
983,1068
985,1026
986,1072
987,1070
988,1026
989,282
991,1073
997,1051
998,1070
999,1026
1001,282
1002,1081
1003,825
1006,226
1007,282
1008,1072
1011,1086
1012,981
1014,632
1015,632
1016,1069
1017,1069
1018,1069
1019,113
1020,1040
1021,1095
1022,1094
1023,1094
1024,1094
1025,1093
1026,1094
1027,1094
1028,1094
1029,1094
1030,219
1031,146
1032,167
1033,1094
1035,1093
1036,1094
1037,1094
1038,1094
1039,910
1040,1081
1041,146
1042,910
1043,1025
1045,146
1046,1113
1047,1114
1048,1026
1049,1115
1050,1118
1051,1118
1052,1118
1053,1126
1054,763
1055,1126
1056,1128
1057,1126
1058,1115
1059,1133
1060,1144
1061,1144
1062,1132
1065,1147
1066,1142
1067,1142
1068,886
1069,1142
1070,1148
1071,1148
1072,1148
1073,1148
1074,1147
1075,108
1076,1147
1077,1147
1078,1147
1079,1026
1080,1128
1081,1069
1082,1098
1083,795
1084,1126
1086,1149
1087,1026
1088,1153
1089,1153
1090,538
1091,1160
1092,795
1093,1160
1102,1171
1103,1061
1104,353
1105,1170
1106,1175
1107,1171
1108,1176
1109,1176
1110,1173
1111,1170
1112,1175
1113,1176
1115,1175
1116,1180
1118,1182
1119,1176
1120,1176
1121,1173
1122,1182
1123,1179
1124,1121
1126,1182
1127,1153
1128,1180
1129,1173
1130,1182
1131,752
1132,1187
1133,595
1134,1193
1135,1194
1136,1194
1137,1194
1138,1160
1139,1194
1140,1194
1141,1194
1142,595
1143,1194
1144,1194
1145,1194
1146,1194
1147,1194
1148,1031
1149,608
1150,1153
1151,608
1152,1153
1153,109
1154,1185
1155,1205
1156,1182
1157,1206
1158,1210
1159,1206
1160,1181
1161,1178
1162,1212
1163,562
1164,1216
1165,1216
1166,752
1167,1222
1168,934
1169,1176
1170,1222
1172,1223
1173,1223
1174,1223
1176,1224
1177,1223
1178,1222
1179,1223
1180,1222
1181,1205
1182,1126
1183,718
1185,1223
1186,1228
1187,1183
1188,1099
1189,1223
1190,1170
1191,1164
1192,1223
1193,1223
1194,1223
1195,1223
1196,1234
1197,1183
1199,1235
1200,1224
1201,1206
1202,825
1203,830
1204,1238
1205,1238
1206,1214
1208,1224
1209,1241
1210,1243
1211,1210
1212,1245
1213,1241
1214,1210
1215,1183
1216,1031
1217,1183
1219,1254
1220,1255
1221,1249
1222,1210
1223,1214
1224,1257
1226,1102
1227,1102
1228,1249
1229,1256
1230,1249
1231,1263
1232,1160
1233,1263
1235,1268
1236,1269
1237,1268
1238,1261
1239,1263
1240,1263
1241,1265
1242,1243
1243,1274
1244,1263
1245,1256
1246,1263
1247,1194
1248,1261
1250,1170
1251,1277
1252,752
1253,823
1254,1277
1255,823
1256,1273
1257,1228
1258,1099
1259,1099
1260,1271
1261,1261
1262,1278
1263,1271
1264,1274
1265,1214
1266,1278
1267,1277
1268,1274
1269,1268
1270,1286
1271,1256
1273,1286
1274,752
1275,1245
1276,1256
1277,1263
1278,1286
1279,1286
1280,1286
1281,1289
1283,1261
1284,1289
1285,1290
1286,1289
1287,1291
1288,1289
1289,1290
1290,1289
1291,1289
1292,1287
1293,1245
1294,1294
1295,1294
1296,1298
1297,1295
1298,1291
1299,1295
1300,1295
1301,1295
1302,1273
1303,1289
1304,1294
1310,1309
1311,1293
1312,1308
1313,1309
1314,1309
1315,1308
1316,1308
1317,1291
1318,1308
1319,1290
1320,1311
1322,1311
1324,1312
1325,1311
1326,1214
1327,1312
1328,1291
1329,1297
1330,1295
1331,1284
1333,1153
1337,1316
1338,1316
1339,1315
1340,1316
1341,1315
1342,1316
1343,1318
1344,1315
1345,138
1346,1321
1347,1321
1348,1315
1349,1315
1352,1326
1354,1322
1355,1297
1357,1322
1359,1337
1360,1214
1361,1340
1363,1340
1364,1214
1365,1339
1367,1304
1368,1327
1369,1346
1370,1349
1372,1355
1373,1356
1374,1164
1375,1355
1376,1318
1377,1355
1378,1355
1379,1355
1380,1365
1381,1355
1382,752
1383,1275
1384,1369
1385,1275
1386,1264
1387,1350
1388,1355
1389,1359
1390,1359
1391,1340
1392,1282
1393,1340
1395,1234
1396,1374
1397,1365
1398,1374
1399,1338
1400,1374
1401,1338
1402,1372
1403,1365
1404,1368
1405,1316
1406,1376
1407,1376
1408,1275
1409,1335
1410,786
1411,485
1412,1371
1413,1383
1414,1378
1415,165
1416,1391
1417,618
1418,823
1419,1391
1420,1391
1421,1390
1422,1378
1423,1396
1424,1393
1425,1405
1426,1391
1427,1337
1428,1408
1429,1405
1430,1414
1431,1408
1432,242
1433,1414
1434,1364
1435,1414
1436,1414
1437,1414
1438,1414
1439,1421
1440,1421
1441,1414
1443,608
1444,1424
1445,219
1446,1424
1447,1425
1448,1425
1450,1419
1451,1429
1452,1430
1453,1430
1454,1421
1455,1421
1456,430
1457,1408
1458,1431
1459,1431
1460,1431
1461,833
1462,76
1463,1431
1464,1431
1465,1425
1466,501
1467,497
1468,1431
1469,1291
1470,1438
1471,1203
1472,6
1473,1421
1474,1421
1475,1421
1476,1421
1477,1406
1478,1393
1479,1393
1480,1386
1481,338
1482,6
1483,76
1484,1441
1485,1447
1486,1408
1489,1410
1490,1452
1492,1452
1493,1386
1494,1452
1495,1421
1496,1421
1497,1428
1498,1428
1499,1457
1500,847
1501,1456
1502,497
1503,1463
1504,1458
1505,1203
1506,1468
1507,1428
1509,1474
1510,1474
1511,1474
1512,1397
1513,1390
1514,1466
1515,1465
1516,1461
1518,1435
1519,1435
1520,1471
1521,1385
1522,1452
1523,1448
1524,1450
1525,1452
1530,1450
1531,1450
1532,1468
1533,498
1534,1469
1535,1466
1537,1489
1538,1448
1539,1493
1540,1478
1541,1497
1542,1483
1543,1386
1544,1472
1545,1501
1546,1450
1547,1467
1548,1501
1549,1498
1550,1470
1551,1482
1552,1484
1553,1491
1554,1502
1555,1500
1556,1499
1557,1488
1558,1501
1559,1501
1560,1501
1561,1507
1562,1507
1563,1478
1564,1479
1565,1502
1566,1479
1567,1491
1568,1502
1569,1493
1570,1499
1571,1501
1572,1503
1573,1507
1574,1507
1575,1501
1576,1469
1577,1312
1578,1511
1579,1507
1580,1511
1581,1507
1582,1511
1583,1511
1584,1507
1585,1511
1586,1507
1587,1507
1588,1511
1590,538
1591,571
1592,1470
1593,1517
1594,1517
1595,1507
1596,1518
1597,1518
1598,1518
1599,1501
1600,847
1601,1523
1602,1523
1603,1521
1604,1523
1605,1525
1606,1527
1607,944
1608,1160
1609,1523
1610,1531
1611,1502
1612,1517
1613,303
1616,1521
1617,1532
1619,1522
1620,1526
1621,1523
1623,1509
1625,1539
1626,1470
1627,1551
1628,1539
1629,1551
1630,1539
1631,1532
1633,1338
1634,1551
1635,1551
1636,1555
1639,1282
1640,1031
1641,1304
1642,1572
1643,1572
1644,1573
1645,1573
1646,1573
1647,1573
1648,1412
1649,1573
1650,1525
1651,1573
1652,1581
1653,1581
1654,1581
1655,1559
1657,1413
1658,1582
1659,1432
1660,1335
1661,1582
1662,1586
1663,967
1664,1585
1665,435
1668,1493
1672,1595
1673,1595
1674,1569
1675,1383
1676,1383
1678,1249
1679,1573
1680,1555
1681,1598
1682,1546
1683,1589
1684,1589
1685,1589
1686,956
1687,1603
1688,1603
1689,1605
1690,870
1691,1588
1692,1560
1695,1160
1696,1587
1698,1605
1699,1249
1700,1285
1702,1610
1703,1610
1704,1610
1705,1610
1706,1610
1707,1610
1708,1569
1709,1249
1710,1610
1711,1610
1712,1610
1715,1612
1716,1614
1717,1608
1718,1614
1720,1616
1721,1616
1722,1569
1723,1619
1724,1616
1725,1616
1726,1609
1727,1616
1728,134
1729,1603
1731,1582
1732,1446
1734,1609
1735,1616
1736,1610
1738,1579
1739,1619
1740,1444
1741,151
1742,1619
1743,1622
1744,1590
1746,1570
1748,1570
1749,1456
1750,1456
1751,1587
1752,1598
1753,1607
1754,1452
1755,1621
1756,1637
1758,1444
1759,1598
1760,452
1761,1608
1762,1651
1763,1651
1764,1639
1765,1621
1766,1653
1767,1653
1768,1648
1769,1646
1770,1658
1771,1635
1772,1647
1773,1607
1775,1452
1776,1598
1777,1661
1778,1662
1779,1662
1780,1573
1781,328
1782,1662
1783,1651
1784,1642
1785,1664
1786,1664
1787,1569
1788,1664
1789,1669
1790,1676
1791,1677
1792,1676
1793,1676
1794,452
1795,1676
1796,1594
1797,1676
1798,1594
1799,154
1800,1594
1801,1676
1802,1594
1803,1676
1804,1684
1805,63
1806,1600
1807,501
1808,1676
1809,1664
1810,1691
1811,1586
1812,538
1813,1678
1814,596
1815,1699
1816,1699
1820,1709
1822,1709
1823,1709
1824,1709
1826,1708
1827,1706
1828,1708
1829,1716
1830,1717
1832,1621
1834,1720
1836,1702
1837,1714
1838,1681
1839,1717
1840,1720
1841,1729
1842,1731
1843,1730
1844,1719
1846,63
1847,1725
1848,1735
1849,1710
1850,1736
1852,1709
1853,1739
1854,1740
1855,1739
1856,1181
1857,1747
1858,1527
1859,1751
1860,1753
1861,1753
1862,1753
1863,1644
1864,1753
1866,1753
1867,1754
1869,1681
1870,1754
1871,1525
1872,1559
1873,1176
1874,1758
1875,1674
1876,1763
1877,1708
1878,1755
1879,1764
1880,1737
1881,1665
1882,1764
1883,262
1884,1676
1885,1483
1886,1762
1887,1483
1888,1758
1889,1764
1891,1774
1892,1773
1893,1773
1894,1775
1895,1658
1896,1778
1897,1334
1898,1764
1899,1776
1901,485
1902,1776
1903,1781
1904,1771
1905,1754
1906,1758
1907,1723
1908,1791
1909,1758
1910,1787
1911,1791
1912,1782
1913,1773
1914,1791
1915,878
1916,1781
1917,1632
1918,1787
1919,1483
1920,1764
1921,1762
1922,1762
1923,1796
1924,1781
1925,1796
1926,1804
1927,1723
1929,1723
1932,1815
1933,1796
1934,1816
1935,1816
1936,1332
1937,328
1938,1816
1939,1821
1940,1816
1941,1821
1942,1824
1943,1823
1945,1815
1946,1826
1947,1827
1948,1830
1949,1831
1950,1815
1951,1831
1952,1781
1953,1804
1954,1828
1955,1836
1956,1836
1957,1797
1958,1813
1959,1823
1960,1311
1961,1797
1963,1813
1964,1828
1965,1839
1967,1834
1968,1813
1969,1834
1970,1842
1971,1311
1972,1842
1973,1843
1974,1842
1975,1842
1976,1843
1977,1816
1979,1832
1980,1844
1983,1636
1985,1720
1988,1840
1989,1828
1990,1840
1991,1830
1992,1830
1993,1830
1994,1825
1995,1856
1996,1856
1997,1843
1998,1454
2000,1326
2001,1855
2002,1855
2003,1836
2005,1823
2006,1865
2007,1847
2008,1865
2009,1862
2010,1560
2011,1874
2012,1850
2013,1883
2014,1883
2015,1883
2016,1879
2017,1883
2018,1857
2019,1883
2020,1858
2021,1423
2022,1850
2023,1843
2024,1883
2025,1877
2026,813
2027,729
2029,1843
2030,750
2031,835
2032,1406
2033,1888
2034,1889
2035,1849
2036,1848
2037,1888
2038,1889
2039,1892
2040,1883
2041,1890
2042,1896
2043,1896
2044,1896
2045,1892
2046,1892
2047,1897
2048,1892
2049,1883
2050,1883
2051,1883
2052,1892
2053,1896
2054,1895
2055,1909
2056,1912
2057,1912
2058,1901
2059,1912
2060,1912
2061,1636
2062,1915
2063,1871
2064,1915
2065,1852
2066,1852
2067,1852
2068,1919
2069,1920
2070,1919
2071,1912
2072,1916
2073,1844
2074,1871
2075,1924
2076,1924
2077,1924
2078,1928
2079,1884
2080,1874
2081,1924
2082,1791
2083,1924
2084,1924
2085,1909
2086,1940
2087,1925
2088,1888
2089,1836
2090,1849
2091,1844
2092,1944
2093,1945
2094,1946
2095,1945
2096,1946
2097,1946
2099,1853
2100,1944
2101,1944
2102,1922
2103,1862
2104,1869
2105,1943
2106,1844
2107,1844
2108,1949
2109,1836
2110,1941
2111,1872
2112,1879
2113,1912
2116,1912
2117,1956
2118,1943
2119,1946
2120,1844
2121,1961
2122,1958
2123,1958
2124,1961
2125,1947
2129,1895
2130,1963
2133,1965
2134,498
2135,498
2136,498
2137,498
2139,1965
2140,1972
2141,1961
2142,1962
2143,1962
2144,1982
2145,1844
2146,1962
2147,1984
2148,1984
2149,1965
2150,1884
2152,1359
2154,1986
2155,1868
2156,1998
2157,1997
2158,2002
2159,2007
2160,2007
2161,2008
2163,2007
2164,1868
2165,2008
2166,1763
2167,1763
2168,1884
2169,1884
2170,2007
2172,1763
2173,2023
2174,2024
2175,1763
2176,2024
2177,1763
2179,2013
2180,2027
2181,2032
2182,2032
2183,2027
2185,949
2186,203
2188,707
2189,2034
2190,1853
2191,2032
2195,2013
2196,2036
2197,2032
2198,2034
2199,2037
2202,1997
2203,1988
2204,1999
2205,1997
2206,1999
2207,1943
2209,1965
2210,2013
2213,2036
2216,2036
2217,2036
2218,2036
2219,2036
2220,386
2221,1965
2222,2059
2223,2059
2224,2060
2225,2061
2226,2062
2229,1762
2230,2066
2231,2066
2232,1873
2233,2056
2234,2067
2235,2067
2236,1898
2237,2069
2238,2069
2239,2067
2240,2068
2241,2067
2242,2066
2243,604
2244,2013
2245,2067
2246,2070
2247,1898
2248,2070
2249,2073
2250,2071
2251,2073
2252,931
2253,2073
2254,2071
2255,2074
2256,2067
2257,2065
2258,1944
2259,1931
2260,2073
2261,1963
2262,2081
2263,2069
2264,2065
2265,2069
2266,2087
2267,2086
2268,2076
2269,2093
2271,2086
2272,2093
2273,2086
2274,2071
2275,2090
2276,2057
2277,2088
2278,2057
2279,2087
2280,2088
2282,2085
2283,30
2284,40
2285,111
2286,2073
2287,2106
2289,2106
2290,2106
2291,111
2292,2088
2293,2103
2295,2104
2296,2108
2297,2103
2298,2094
2299,2093
2300,2112
2303,2104
2304,2112
2305,2111
2306,2013
2307,2114
2308,2105
2309,2098
2310,2117
2311,2102
2312,219
2313,2098
2314,111
2315,2098
2316,45
2317,2103
2318,2111
2319,2114
2321,2098
2322,2098
2323,2093
2324,2097
2325,2103
2326,2102
2327,1991
2328,2125
2330,2125
2331,2098
2332,2097
2333,2131
2334,2089
2335,2097
2337,2110
2338,2136
2339,2110
2340,2135
2341,2123
2342,2138
2343,2093
2344,2136
2345,2112
2346,2141
2347,733
2348,2112
2349,2103
2350,2141
2352,1991
2353,2100
2354,2093
2355,2145
2357,2093
2358,2145
2359,733
2360,1991
2361,2131
2363,2136
2364,2127
2365,2114
2366,2146
2367,2089
2368,2146
2370,2151
2371,2151
2372,2152
2373,2152
2374,2112
2375,2154
2376,2114
2377,1817
2378,2086
2379,2126
2380,1817
2381,2115
2382,1544
2383,2152
2384,2146
2385,1233
2386,2157
2387,1959
2388,2112
2389,2112
2390,1934
2392,2155
2393,2157
2394,2154
2395,2157
2398,1959
2399,1959
2400,2112
2404,1544
2405,2112
2407,2167
2409,2168
2410,2168
2411,2169
2412,2168
2413,2169
2414,2168
2415,2168
2416,2168
2417,2168
2418,2171
2419,2146
2420,2169
2421,2168
2422,2169
2423,2173
2424,2172
2426,2169
2427,2172
2428,2159
2429,2168
2430,2168
2431,2168
2432,2174
2433,2106
2434,2176
2435,2106
2436,2183
2438,2183
2439,2106
2440,1720
2441,2180
2442,2180
2443,2187
2444,2187
2445,2187
2446,2181
2447,2181
2448,2187
2449,2190
2451,2190
2452,2138
2453,2193
2454,2177
2455,783
2456,1332
2457,2201
2458,1360
2459,2072
2460,2206
2461,2072
2462,2177
2463,2201
2465,646
2466,2200
2467,2145
2468,2215
2469,766
2470,2221
2471,2213
2472,2213
2475,2222
2476,2222
2479,2202
2480,2224
2481,2222
2482,2222
2483,2234
2484,2234
2485,2234
2486,2234
2487,2200
2488,2224
2489,2174
2490,2106
2491,2227
2492,2236
2493,2224
2494,2106
2495,2106
2496,2222
2497,2227
2498,2240
2499,2240
2500,2200
2501,2242
2502,2224
2503,2222
2504,2240
2505,2238
2506,2249
2507,2249
2508,2186
2509,2238
2510,2238
2511,2245
2512,2200
2513,2257
2514,2258
2515,2258
2516,2258
2517,2256
2518,2258
2519,2200
2520,1305
2521,2240
2522,2242
2523,2260
2524,2258
2525,2262
2526,2262
2527,2264
2528,2258
2529,2265
2530,2257
2531,2265
2532,2250
2533,2264
2534,2269
2535,2253
2536,2269
2537,2268
2538,2266
2539,849
2540,2263
2541,2263
2542,2263
2544,2263
2545,2263
2546,2262
2550,2232
2551,2263
2552,2250
2553,2274
2558,2253
2559,2249
2560,2260
2565,2167
2566,2266
2567,2266
2568,2266
2569,2263
2570,2277
2571,2263
2572,2277
2573,2282
2574,2275
2575,2282
2576,2282
2577,2277
2578,2282
2579,2266
2581,2264
2582,2282
2583,2282
2585,2282
2586,2282
2587,2282
2588,2282
2589,2275
2590,2285
2591,2284
2592,2269
2593,2280
2594,2266
2595,2263
2596,2277
2598,2285
2599,2262
2601,2285
2602,2280
2604,2292
2605,2292
2606,2279
2607,2298
2608,2167
2609,2292
2610,2298
2611,2298
2613,2261
2614,2268
2615,338
2616,2306
2617,2280
2618,2261
2619,2266
2620,2269
2621,2307
2622,2269
2623,2307
2624,2281
2625,2307
2626,2263
2627,2261
2628,2261
2635,2242
2638,2146
2639,2281
2640,2297
2641,2269
2643,2281
2645,2280
2646,2306
2649,2266
2650,2314
2651,2298
2653,2281
2654,2316
2655,2316
2656,2318
2657,2318
2658,2316
2659,2266
2660,2316
2661,2298
2662,2314
2663,2316
2664,2321
2665,2298
2666,2304
2667,707
2668,2322
2669,2322
2670,2316
2671,538
2672,1287
2673,2304
2674,2326
2675,1136
2676,2316
2677,2328
2678,707
2679,2314
2680,2318
2681,2314
2683,2337
2684,2326
2686,2338
2689,2281
2691,2266
2692,2335
2693,2335
2695,2342
2696,2298
2697,2337
2698,2345
2699,2344
2700,2335
2701,2340
2702,2337
2703,2337
2704,2348
2705,2281
2706,2281
2707,2281
2708,2348
2709,707
2710,2281
2712,2200
2713,2228
2714,2298
2715,2298
2717,2352
2718,42
2719,2350
2720,2326
2721,2345
2722,42
2723,9
2724,2304
2725,2356
2726,2272
2727,2251
2728,2346
2729,2362
2730,2356
2731,2346
2732,2365
2733,2221
2734,2365
2735,2365
2736,2356
2737,2365
2738,2365
2739,2365
2740,2281
2741,2365
2742,2281
2743,2365
2744,2365
2745,2281
2746,2281
2747,2367
2748,2367
2749,2365
2750,2365
2751,2287
2752,2369
2753,2369
2754,2348
2755,2374
2756,2372
2757,2186
2758,2367
2759,2111
2760,2111
2761,2385
2762,2385
2763,2380
2764,2377
2765,2385
2766,2365
2767,2397
2768,2397
2769,2398
2770,2398
2772,2365
2773,2398
2775,2400
2776,2228
2777,2401
2778,2377
2779,2392
2780,2392
2781,2377
2782,2386
2783,2386
2785,2378
2788,2369
2789,2345
2790,2406
2791,2350
2793,2397
2794,2406
2796,2388
2797,2388
2798,1297
2800,2412
2801,2411
2802,2411
2803,2362
2804,2365
2805,2411
2806,2411
2808,2365
2809,2411
2810,2411
2811,2394
2812,2379
2813,2362
2814,2411
2815,2411
2816,2412
2817,2397
2819,2397
2820,2408
2821,2406
2822,2408
2823,2382
2824,2419
2825,2415
2826,2408
2827,2408
2828,2415
2829,2427
2830,2056
2832,2408
2833,2423
2834,2427
2835,2427
2836,2420
2837,2406
2838,2423
2839,2431
2840,2369
2842,2432
2843,2432
2844,2433
2845,755
2846,2420
2847,750
2848,2362
2852,2434
2853,2431
2854,2419
2855,2281
2857,2434
2858,2423
2859,2430
2860,2420
2861,2228
2862,2427
2863,2429
2864,2228
2865,2420
2867,2430
2869,2392
2870,2431
2871,2367
2872,2431
2873,2423
2874,2228
2876,2228
2877,2442
2878,1136
2879,2369
2880,2369
2881,2447
2882,2447
2883,2420
2884,2420
2885,2431
2886,2423
2887,2412
2888,2434
2889,2446
2890,2056
2891,2362
2892,2362
2893,2362
2894,2456
2895,2446
2896,2463
2897,2445
2898,2447
2899,2445
2900,2447
2901,4
2902,2448
2903,2454
2904,2419
2905,2228
2906,2443
2907,2472
2909,2471
2910,2193
2911,2193
2912,2146
2914,2478
2915,2478
2916,135
2917,2367
2918,2478
2920,2367
2921,2482
2922,2478
2927,2228
2930,2209
2931,2483
2932,2367
2933,26
2934,2481
2935,2481
2936,2486
2941,2459
2942,321
2945,2447
2946,2445
2951,2478
2952,2473
2953,2473
2954,2474
2956,2465
2957,2446
2959,2441
2960,2394
2961,2272
2962,2367
2963,2355
2964,2459
2965,2447
2966,2492
2967,2355
2968,2492
2969,2492
2970,2492
2971,2473
2972,2492
2973,2441
2974,2483
2975,2493
2977,2446
2978,2446
2979,1433
2980,2251
2981,2441
2982,2459
2983,2498
2985,2498
2986,2497
2987,2434
2988,2493
2989,2482
2993,515
2994,2473
2995,2499
2996,694
2997,2498
2998,2509
2999,2510
3000,2497
3002,2456
3003,2456
3004,1646
3005,2513
3007,2507
3008,2511
3009,2511
3010,2506
3012,2510
3017,2506
3020,2511
3022,2510
3024,2499
3025,2510
3027,2510
3029,2519
3030,2516
3031,2520
3032,2518
3033,2518
3034,2521
3035,2441
3036,2521
3037,2521
3038,2521
3039,2518
3040,2518
3044,2492
3046,2473
3047,1537
3048,2355
3052,56
3055,471
3056,370
3057,2518
3058,93
3059,2526
3060,2447
3061,720
3062,1646
3063,1537
3064,2034
3065,2034
3066,2511
3068,2034
3069,2517
3070,1537
